Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,beta_0,beta_p,beta_theta1
86,20,1,3,0.27165940001617483,0.2709145911191061,0.46372447026877184,0.398427802433167,0.5626855902947465,0.3051433261594402,0.4298919666837197,0.211648450737282,0.3108392373620436,0.28246435029714545,0.7591375813628888,0.2611842052939199,0.22749679648009705,0.21024898636518838,0.11986106047139154,0.17698450227418888,0.5856165665044417,0.08801060566826155,0.14993730518492415,0.06472243161394602,0.8578947368421053,0.7631578947368421,0.9526315789473684,0.8105263157894737,0.9052631578947369,0.6210526315789474,0.7157894736842105,0.4789473684210527,0.5736842105263158,0.5263157894736842,1.0,0.43157894736842106,0.38421052631578945,0.33684210526315794,0.24210526315789474,0.2894736842105263,0.6684210526315789,0.1473684210526316,0.19473684210526315,0.1,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.6484884451293736,-4.594966582027951,1.7894723895627356
87,20,1,3,0.3115895160130405,0.29261265278312154,0.20685317371348022,0.25851717169082583,0.1726712243819294,0.4327363015157021,0.15644987677950634,0.2892343278565057,0.21365486089379065,0.12017959180433757,0.8317041283263145,0.5478807735611864,0.1886057483102399,0.0995076155608941,0.7234887858239093,0.07620740157061016,0.32503059519054206,0.6568089182356696,0.027292400965835045,0.07931548953471328,0.9526315789473684,0.9052631578947369,0.6210526315789474,0.6684210526315789,0.5736842105263158,0.8105263157894737,0.5263157894736842,0.4789473684210527,0.38421052631578945,0.2894736842105263,1.0,0.7157894736842105,0.33684210526315794,0.24210526315789474,0.8578947368421053,0.19473684210526315,0.43157894736842106,0.7631578947368421,0.1,0.1473684210526316,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.36206693451632804,-4.212013750691529,1.6402819505834005
88,20,1,3,0.41489892704099773,0.45968572183099504,0.2750549365254886,0.4330571293656938,0.5626287943335191,0.30904884291337215,0.6986804307513531,0.31658107850155986,0.1375874877737398,0.28530753537624565,0.06691015697393704,0.5943643848793322,0.2329707306144373,0.5915359042801046,0.5450796023207373,0.3839874865543376,0.15583468458433827,0.2527067015932368,0.11094354498555913,0.06833186498358082,1.0,0.9052631578947369,0.6684210526315789,0.8105263157894737,0.8578947368421053,0.5736842105263158,0.9526315789473684,0.5263157894736842,0.33684210526315794,0.4789473684210527,0.24210526315789474,0.7631578947368421,0.38421052631578945,0.7157894736842105,0.6210526315789474,0.43157894736842106,0.19473684210526315,0.2894736842105263,0.1473684210526316,0.1,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5051998492475094,-4.334249786413018,1.3754613509794418
89,20,1,3,0.30302243008770324,0.41820663216922505,0.31792709343166003,0.21313696165666574,0.45934143866214594,0.15221822605595636,0.39124253985517154,0.06850822928730224,0.5934853479257185,0.3793622340351604,0.4748532508931444,0.19070418881775023,0.8655037774407595,0.8095510861858572,0.29112327138969113,0.39070480908915767,0.026272618346995902,0.12748856728593608,0.1162129084609,0.2589330690316335,0.9526315789473684,0.8578947368421053,0.7157894736842105,0.5736842105263158,0.8105263157894737,0.43157894736842106,0.6684210526315789,0.24210526315789474,0.7631578947368421,0.5263157894736842,0.6210526315789474,0.33684210526315794,1.0,0.9052631578947369,0.38421052631578945,0.4789473684210527,0.1,0.19473684210526315,0.1473684210526316,0.2894736842105263,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.6814808346045038,-5.131668902047821,1.7990807072725736
90,20,1,3,0.2422521170704207,0.14285359929343178,0.634412140775431,0.40448009596337425,0.15182064391041844,0.11029336183525368,0.23783767486265786,0.08838470446022517,0.5858935847871447,0.7996157540848673,0.5159036312336286,0.7348192963043407,0.7885613585157435,0.5164300306232569,0.5040337025660895,0.2697607487986444,0.1927340096633133,0.0605810636607324,0.1648530346238846,0.1249790435700124,0.8105263157894737,0.5263157894736842,1.0,0.7157894736842105,0.43157894736842106,0.38421052631578945,0.4789473684210527,0.2894736842105263,0.7631578947368421,0.9526315789473684,0.6684210526315789,0.8578947368421053,0.9052631578947369,0.6210526315789474,0.5736842105263158,0.33684210526315794,0.24210526315789474,0.1,0.19473684210526315,0.1473684210526316,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.4356637539839637,-4.46278503230329,1.3176741501105569
91,20,1,3,0.34283519650940475,0.2823428961788414,0.34853596852586766,0.3396169950848652,0.13207371471244345,0.7019487501423227,0.3522675669136483,0.21395268527531416,0.6113424191245377,0.3515566950446861,0.8375224077876536,0.09316383258236957,0.762651905646577,0.15727021977255254,0.22391248601303365,0.37655026931402225,0.5757707916555704,0.07600295485793776,0.1371270528071056,0.06396669228773437,0.8578947368421053,0.7157894736842105,0.7631578947368421,0.6210526315789474,0.38421052631578945,0.9526315789473684,0.5736842105263158,0.43157894736842106,0.8105263157894737,0.5263157894736842,1.0,0.24210526315789474,0.9052631578947369,0.2894736842105263,0.33684210526315794,0.4789473684210527,0.6684210526315789,0.1473684210526316,0.19473684210526315,0.1,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.4844384637729847,-4.944882497182283,1.2246163793806382
92,20,1,3,0.3090191226390837,0.23537826566158537,0.20005190920259985,0.5000939809556726,0.4768949120524658,0.4183188478668397,0.2442367319685711,0.49385116671241674,0.7603439116983661,0.24477450253886954,0.31091378743190223,0.1370560334681192,0.2470299500423702,0.4392965807341671,0.5556743808318139,0.3317242260750242,0.14888683764033517,0.05911112939137551,0.25404966336334844,0.12595538386985242,1.0,0.7157894736842105,0.6684210526315789,0.9052631578947369,0.8578947368421053,0.7631578947368421,0.5736842105263158,0.8105263157894737,0.9526315789473684,0.43157894736842106,0.4789473684210527,0.24210526315789474,0.33684210526315794,0.5263157894736842,0.6210526315789474,0.38421052631578945,0.19473684210526315,0.1,0.2894736842105263,0.1473684210526316,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.4810280051091808,-4.279808529010075,1.0379970074111828
93,20,1,3,0.478777204546461,0.47893598934283615,0.303747416113809,0.2693495015664565,0.6230407182521617,0.24931958496992357,0.09385684346050938,0.6722317920969633,0.5396477441578299,0.499524530446971,0.35159042671274543,0.6572543375727711,0.29023759159622303,0.06985690181935186,0.13800673777124103,0.37647417795953175,0.04766049907153859,0.2101108833331428,0.3281832513483511,0.04683588877097455,1.0,0.8578947368421053,0.6684210526315789,0.6210526315789474,0.9526315789473684,0.5736842105263158,0.33684210526315794,0.9052631578947369,0.7631578947368421,0.7157894736842105,0.5263157894736842,0.8105263157894737,0.43157894736842106,0.19473684210526315,0.24210526315789474,0.4789473684210527,0.1473684210526316,0.2894736842105263,0.38421052631578945,0.1,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.6267568019726024,-5.097256344777757,1.5490005432653484
94,20,1,3,0.28365235486726703,0.46515326215856756,0.27191607780346255,0.47711537015986977,0.34845177131562177,0.2143957698294422,0.30442228752882705,0.23230954434903978,0.15203986902048114,0.3251132314043565,0.09311377199328985,0.26926926154637254,0.7072820815206151,0.4957941889189072,0.0730479012529667,0.37077654941238863,0.15305574160592914,0.05683820258970232,0.10771071309830728,0.3029154664088107,0.9052631578947369,1.0,0.7631578947368421,0.9526315789473684,0.8105263157894737,0.6684210526315789,0.7157894736842105,0.5736842105263158,0.38421052631578945,0.5263157894736842,0.2894736842105263,0.43157894736842106,0.8578947368421053,0.6210526315789474,0.19473684210526315,0.4789473684210527,0.24210526315789474,0.1,0.1473684210526316,0.33684210526315794,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.6166999704772455,-5.004460820356433,1.5232053599214308
95,20,1,3,0.2540671431221443,0.41631573410548517,0.2750759622245156,0.2768050877853314,0.5466366042436571,0.17703056497325856,0.6511182783490113,0.5710149182307644,0.8141217595005334,0.4398868400392425,0.3066519641101655,0.5509614489508388,0.26990110346906115,0.08264096581794264,0.17981548686861373,0.13883182461891425,0.38849661702017974,0.10973944798140724,0.06658072868656036,0.169417716179393,0.9052631578947369,0.9526315789473684,0.6684210526315789,0.5736842105263158,0.8105263157894737,0.38421052631578945,0.8578947368421053,0.7631578947368421,1.0,0.6210526315789474,0.4789473684210527,0.7157894736842105,0.43157894736842106,0.24210526315789474,0.33684210526315794,0.2894736842105263,0.5263157894736842,0.1473684210526316,0.1,0.19473684210526315,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.6304224860351124,-4.542500854062832,0.982381464952353
96,20,1,3,0.2263954468024818,0.40119170306944407,0.4898237142857092,0.24073834340641487,0.4953622007530349,0.4524783329923161,0.26562979188504215,0.41522461322201637,0.24583842106949522,0.3917342689998086,0.17878956830620077,0.521505356818859,0.07887257002686418,0.0743507341210518,0.3136655861721452,0.8415759615430429,0.08496757626931248,0.28284434070335385,0.2500418057574958,0.06751046746529754,0.9052631578947369,1.0,0.8578947368421053,0.5736842105263158,0.8105263157894737,0.7631578947368421,0.5263157894736842,0.6684210526315789,0.4789473684210527,0.6210526315789474,0.38421052631578945,0.7157894736842105,0.24210526315789474,0.19473684210526315,0.43157894736842106,0.9526315789473684,0.1473684210526316,0.33684210526315794,0.2894736842105263,0.1,1.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4500728091304371,-4.387264152882574,1.3056074725054054
97,20,1,3,0.252649158532966,0.3925812015909399,0.299989561531529,0.18544510522109137,0.50529908051951,0.19193114847792403,0.2910885059729129,0.4112871511129299,0.3113832935298787,0.13737171928579006,0.21022421726491183,0.1166188243803696,0.42211778346619316,0.7074391308740483,0.25855267644995295,0.12048886636613666,0.41811588080688994,0.0527865373619846,0.2578388799624744,0.13215639254495926,0.9052631578947369,1.0,0.8578947368421053,0.7157894736842105,0.9526315789473684,0.6210526315789474,0.6684210526315789,0.7631578947368421,0.5736842105263158,0.38421052631578945,0.43157894736842106,0.24210526315789474,0.5263157894736842,0.8105263157894737,0.33684210526315794,0.19473684210526315,0.4789473684210527,0.1,0.2894736842105263,0.1473684210526316,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.2581941953309818,-4.204423626209779,1.191355824526735
98,20,1,3,0.22960925142266986,0.4569188225467866,0.49434849602723685,0.6994883696318985,0.3750589994561988,0.09894492917409287,0.6940350368163083,0.6075250560221774,0.18472067920986904,0.33098902906643796,0.2628437130430758,0.5419956558152759,0.4642754140095769,0.39582117770065334,0.160582466205509,0.11571550005740683,0.21211854384239257,0.06152879906256943,0.12462939686047955,0.17218626607897855,0.7631578947368421,0.9052631578947369,0.8105263157894737,1.0,0.6684210526315789,0.38421052631578945,0.9526315789473684,0.8578947368421053,0.43157894736842106,0.5736842105263158,0.4789473684210527,0.7157894736842105,0.6210526315789474,0.5263157894736842,0.2894736842105263,0.24210526315789474,0.33684210526315794,0.1,0.1473684210526316,0.19473684210526315,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.45809731296651024,-4.489951160207871,1.2782715969667544
99,20,1,3,0.2654947809772653,0.2237645502399398,0.5437255896756088,0.26764539577085344,0.3206843159449219,0.29526965549630774,0.5842542273453744,0.5528032322464753,0.12875181465359684,0.2239509921938774,0.6823438855549457,0.21393955253786054,0.32575576202094336,0.16134571142761506,0.12331458404814566,0.883633567023663,0.44041313447313823,0.12716063708765732,0.06466577381639467,0.12642849233969847,0.9052631578947369,0.7157894736842105,0.9526315789473684,0.6210526315789474,0.6684210526315789,0.5736842105263158,0.8105263157894737,0.7631578947368421,0.33684210526315794,0.43157894736842106,0.8578947368421053,0.38421052631578945,0.4789473684210527,0.2894736842105263,0.24210526315789474,1.0,0.5263157894736842,0.19473684210526315,0.1,0.1473684210526316,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.7140068252638339,-4.959614039941808,1.9450263333644748
