Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta4.P11,theta4.P12,theta4.P13,theta4.P14,theta4.P15,theta4.P16,theta4.P17,theta4.P18,theta4.P19,theta4.P20,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,theta5.P11,theta5.P12,theta5.P13,theta5.P14,theta5.P15,theta5.P16,theta5.P17,theta5.P18,theta5.P19,theta5.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
55,20,5,3,0.21200062002296383,0.3319391212689977,0.23101021174239766,0.5200986015620735,0.24330816242192999,0.42243404691049624,0.11983441290785862,0.19145103902675187,0.25043715188120513,0.3555861182636743,0.8111490996121757,0.1399843433565488,0.7085837269760974,0.10020125137056446,0.3855951644406841,0.05989174591542268,0.796150283563773,0.2368393874710908,0.03033142819518174,0.11061276256504551,0.7157894736842105,0.8105263157894737,0.6684210526315789,0.9526315789473684,0.6210526315789474,0.7631578947368421,0.38421052631578945,0.43157894736842106,0.4789473684210527,0.5736842105263158,1.0,0.2894736842105263,0.8578947368421053,0.24210526315789474,0.5263157894736842,0.19473684210526315,0.9052631578947369,0.33684210526315794,0.1,0.1473684210526316,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.46759675611798196,-4.5499770165640925,2.0788319210635775,1.656457732379361,1.6589345825983144,1.788356860931795,1.689008281390935
56,20,5,3,0.398589666777977,0.22650759111299518,0.5448373357784925,0.40952800337040934,0.336224115247801,0.2653079874716323,0.656647482713127,0.10598824208651197,0.16266779783995192,0.2585249573313727,0.08898512410143888,0.628492014119489,0.2496505557396686,0.8271879407637671,0.5038841091879434,0.05432841884598481,0.11228114867408222,0.6846299317970282,0.025724516728230493,0.20600400626017193,0.9526315789473684,0.5736842105263158,0.8578947368421053,0.7157894736842105,0.6210526315789474,0.5263157894736842,0.9052631578947369,0.33684210526315794,0.38421052631578945,0.4789473684210527,0.2894736842105263,0.8105263157894737,0.43157894736842106,1.0,0.6684210526315789,0.1473684210526316,0.19473684210526315,0.7631578947368421,0.1,0.24210526315789474,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.10090445676041175,-4.791959695136072,1.526137497004329,1.5475700705608597,1.5935110666727546,1.505562120268442,1.4160783085686848
57,20,5,3,0.287691137873451,0.33501972663835966,0.39189606941700084,0.25731812088754746,0.16796768996163847,0.14108947804447436,0.4739946037635497,0.4520825507156241,0.7728490569669155,0.19284231121618148,0.2406459196336826,0.28917406728903944,0.6695176545151247,0.1780639309850392,0.08837140330459088,0.04183641652646394,0.575533010498427,0.16998895166783723,0.03103766614287984,0.5062666510078762,1.0,0.9052631578947369,0.8578947368421053,0.6210526315789474,0.5263157894736842,0.4789473684210527,0.7631578947368421,0.7157894736842105,0.9526315789473684,0.33684210526315794,0.38421052631578945,0.43157894736842106,0.8105263157894737,0.2894736842105263,0.19473684210526315,0.1473684210526316,0.6684210526315789,0.24210526315789474,0.1,0.5736842105263158,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.14256128742784324,-4.289465101234576,1.3837846080478744,1.447972305700485,1.2472299612760815,1.391371071745974,1.3456030568268764
58,20,5,3,0.3175684804477411,0.2774016739164703,0.3025898739841669,0.3606714562048211,0.48531758850737877,0.1490653085745337,0.4949278870466002,0.4344657689615286,0.6743940773899446,0.35584691871832014,0.32488056491417205,0.44018218004635795,0.48844582379698603,0.17111636439826194,0.28371568399280006,0.14315933536053263,0.046489519006934016,0.28733322340573336,0.15709378450896225,0.1183544152022179,1.0,0.9526315789473684,0.9052631578947369,0.7157894736842105,0.8105263157894737,0.43157894736842106,0.7631578947368421,0.6684210526315789,0.8578947368421053,0.5263157894736842,0.4789473684210527,0.5736842105263158,0.6210526315789474,0.2894736842105263,0.38421052631578945,0.24210526315789474,0.1,0.33684210526315794,0.19473684210526315,0.1473684210526316,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.19231516515203526,-4.990338951258455,1.683680485332812,1.818835604155111,1.632440098341774,1.8121307083517222,1.8914000888650655
59,20,5,3,0.26368281733840815,0.4200200466806019,0.2616579088651355,0.3514188811238259,0.2324384322653637,0.5713146848644253,0.652684613941894,0.3786851487617304,0.24419627324028273,0.16445538906519555,0.5199600901179722,0.09706298583670556,0.43006450698394444,0.2712836508826785,0.6334389580674042,0.20888241907108754,0.08050133588025818,0.12798357017586878,0.36939177623747754,0.061085936765755314,0.9526315789473684,1.0,0.7631578947368421,0.8105263157894737,0.5263157894736842,0.8578947368421053,0.9052631578947369,0.6210526315789474,0.4789473684210527,0.33684210526315794,0.6684210526315789,0.24210526315789474,0.5736842105263158,0.38421052631578945,0.7157894736842105,0.2894736842105263,0.1473684210526316,0.19473684210526315,0.43157894736842106,0.1,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.2961004862191665,-5.340225274435105,1.8514735474787802,1.8270941076950953,1.8499741341007323,1.9180125346725283,1.7715429548537547
60,20,5,3,0.3026891044676825,0.30293226806267953,0.3738972661587407,0.47304856683567786,0.309118934379694,0.5976396395640237,0.2860456533155046,0.17704889624240427,0.26899157102387894,0.5709157552275859,0.09735629061468554,0.3367488250339704,0.18360875017810246,0.29882622799003666,0.1144407813016462,0.8909491190062357,0.12327175396435922,0.2398225458432405,0.10238986180103152,0.07914296878091906,0.9052631578947369,0.7157894736842105,0.7631578947368421,0.8578947368421053,0.6684210526315789,0.9526315789473684,0.6210526315789474,0.4789473684210527,0.5263157894736842,0.8105263157894737,0.33684210526315794,0.5736842105263158,0.38421052631578945,0.43157894736842106,0.24210526315789474,1.0,0.19473684210526315,0.2894736842105263,0.1473684210526316,0.1,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,-0.15267898256762508,-5.021948450502452,1.5810123345995573,1.7182195001832212,1.5219955421971454,1.5391094527846123,1.8104714428607025
61,20,5,3,0.26409432692767254,0.5571094049785599,0.42261954939757396,0.17818788759361326,0.3643112935209984,0.7133505098094404,0.5249762270823202,0.15277959348038914,0.27413405631081106,0.2703197178242548,0.15679141201912644,0.7788411723336219,0.11962808428463494,0.6052950382644506,0.05503227689502463,0.5845672344483294,0.5104039921879534,0.2864187951172369,0.15309969832452253,0.06790770756273427,0.8105263157894737,1.0,0.8578947368421053,0.5263157894736842,0.6210526315789474,0.9526315789473684,0.7631578947368421,0.38421052631578945,0.4789473684210527,0.43157894736842106,0.2894736842105263,0.9052631578947369,0.24210526315789474,0.7157894736842105,0.1473684210526316,0.6684210526315789,0.5736842105263158,0.33684210526315794,0.19473684210526315,0.1,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.4633350968397819,-4.383763396194378,1.286837698200972,1.4197405199264277,1.4996170592299993,1.259782115183559,1.27906803783131
62,20,5,3,0.31727475183003584,0.309498877504942,0.4902666494610726,0.475668259683791,0.33150207259672076,0.3091340110271921,0.16729940927867537,0.5715918506352877,0.11799751708501527,0.1974265120032398,0.6002747620127542,0.43124203073744866,0.4029986190204778,0.13444032258875313,0.0949793775668023,0.5811074472568837,0.37203699805299334,0.23109722956886114,0.04946069774018146,0.11909546958298864,1.0,0.8105263157894737,0.9526315789473684,0.9052631578947369,0.7157894736842105,0.6210526315789474,0.4789473684210527,0.8578947368421053,0.33684210526315794,0.38421052631578945,0.7631578947368421,0.5736842105263158,0.5263157894736842,0.24210526315789474,0.19473684210526315,0.6684210526315789,0.43157894736842106,0.2894736842105263,0.1,0.1473684210526316,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.6320896023232487,-4.805859301751882,1.5406972078472645,1.5216068082252192,1.27975697085311,1.5009766872443047,1.4453609537000967
63,20,5,3,0.24669084767673133,0.4333722008558374,0.2633314648053221,0.2195411094457822,0.2159586169345532,0.2257622860734907,0.6484915964330089,0.2043350268627439,0.13674995365508572,0.18939111847126475,0.6345953416253813,0.327433026380715,0.6032350981436604,0.09168503187447391,0.8538610217070125,0.05488757075553963,0.19904940244019378,0.16285053676502564,0.5073059469509532,0.045128658090060676,0.8578947368421053,1.0,0.7631578947368421,0.6684210526315789,0.6210526315789474,0.5263157894736842,0.9052631578947369,0.43157894736842106,0.33684210526315794,0.38421052631578945,0.8105263157894737,0.4789473684210527,0.7157894736842105,0.19473684210526315,0.9526315789473684,0.1473684210526316,0.2894736842105263,0.24210526315789474,0.5736842105263158,0.1,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,-0.027927144862820042,-4.839826399508828,1.3668737446774382,1.3350751256115676,1.4726695181409246,1.4977502175325739,1.3019969615641793
64,20,5,3,0.4428405321552682,0.35643820450961894,0.23039590044498492,0.1672871940525379,0.42203190592124673,0.15249787020996203,0.267276808551979,0.1904912768925241,0.09719160130006704,0.4693591753780953,0.09434017293720323,0.8110616701802631,0.5749729335749112,0.2970116427260865,0.7394066769939577,0.7090102728806845,0.24799478543200074,0.12378674216271104,0.029615132950617767,0.128618581071814,1.0,0.9052631578947369,0.6684210526315789,0.5263157894736842,0.7631578947368421,0.4789473684210527,0.5736842105263158,0.38421052631578945,0.2894736842105263,0.6210526315789474,0.24210526315789474,0.9526315789473684,0.7157894736842105,0.43157894736842106,0.8578947368421053,0.8105263157894737,0.33684210526315794,0.19473684210526315,0.1,0.1473684210526316,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.4115321181516235,-3.872498633652083,1.0218658419711313,0.9884198722499034,1.0257620314492695,0.8369997465241427,1.0776352929062394
65,20,5,3,0.23686948950808429,0.41374624799033277,0.3817341752127099,0.2696918137474649,0.29069197260898666,0.49688381835165824,0.08478162885802487,0.27956769019413846,0.541752982340756,0.07395662822125101,0.2227828494585687,0.41339739015061366,0.3688457461137735,0.854951116953061,0.48739921834160305,0.17273191022183348,0.37458672555554506,0.0912976087358819,0.14853846923875821,0.0694065526923377,0.8105263157894737,0.9526315789473684,0.9052631578947369,0.7631578947368421,0.6684210526315789,0.8578947368421053,0.33684210526315794,0.4789473684210527,0.7157894736842105,0.24210526315789474,0.38421052631578945,0.5736842105263158,0.5263157894736842,1.0,0.6210526315789474,0.2894736842105263,0.43157894736842106,0.1473684210526316,0.19473684210526315,0.1,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,-0.3849989945613381,-5.537289921980664,1.975784811456169,1.8966058567529382,1.9458101875492193,1.8552780659124057,1.8759856439009457
66,20,5,3,0.19468554126657744,0.3282100052635808,0.20382872842608168,0.3525249951445379,0.47986670913681406,0.19959323379330346,0.30010433165227346,0.27888562886659746,0.7183551883203583,0.08271712450146115,0.3371382828862801,0.7807325817853731,0.2668802155892901,0.33451082280909467,0.21744631858284386,0.07617699757647761,0.16686189461851048,0.02735677617343933,0.3370369894544681,0.10523214680167738,0.7631578947368421,0.8578947368421053,0.7157894736842105,0.8105263157894737,0.9052631578947369,0.5736842105263158,0.6684210526315789,0.6210526315789474,1.0,0.2894736842105263,0.5263157894736842,0.9526315789473684,0.43157894736842106,0.4789473684210527,0.33684210526315794,0.19473684210526315,0.24210526315789474,0.1,0.38421052631578945,0.1473684210526316,1.0,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.39444144020547667,-4.007281784442551,0.789581864459805,1.0353299408361334,1.0714278403841313,0.9748217036467522,0.8322514252218264
67,20,5,3,0.3359716920846044,0.17570938275830295,0.4253976737426676,0.3345404961705001,0.3789824438063709,0.6206463523612955,0.572932175312622,0.4621093660831132,0.3686603097653783,0.3147659334624749,0.3834653429925659,0.07827405741697899,0.3516539020575558,0.16436547132108517,0.045033548569351406,0.34366871686889183,0.2731546785129454,0.14025553505263957,0.34099817113375486,0.07630094622976016,1.0,0.6684210526315789,0.9052631578947369,0.8105263157894737,0.7631578947368421,0.9526315789473684,0.8578947368421053,0.7157894736842105,0.6210526315789474,0.5263157894736842,0.5736842105263158,0.24210526315789474,0.4789473684210527,0.2894736842105263,0.1473684210526316,0.43157894736842106,0.33684210526315794,0.19473684210526315,0.38421052631578945,0.1,0.0,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.24327668767897986,-4.512400334193891,1.2847521948823228,1.4644425633066744,1.543702827368094,1.4620814029915767,1.5251991073399023
68,20,5,3,0.28120705804141866,0.22284011133604448,0.5452843239388969,0.19625603858211305,0.3143052322255227,0.18943810047868248,0.14633140406259215,0.12533219162148945,0.7586805917846677,0.3368094723042851,0.1966918652375246,0.6768015670249834,0.5883706790783695,0.14870639987633155,0.8017430494460669,0.14397464266155174,0.05531638048649061,0.12066180479861169,0.5051919097724812,0.05970054670081935,0.8105263157894737,0.7157894736842105,1.0,0.6210526315789474,0.6684210526315789,0.4789473684210527,0.43157894736842106,0.33684210526315794,0.9526315789473684,0.5263157894736842,0.38421052631578945,0.8578947368421053,0.7631578947368421,0.2894736842105263,0.9052631578947369,0.24210526315789474,0.1473684210526316,0.19473684210526315,0.5736842105263158,0.1,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.06748456569598839,-4.249171516545913,1.1919218565408838,1.3874902160050544,1.266409141450891,1.332418276062029,1.2869738642897028
69,20,5,3,0.4285933332671076,0.17345528718524905,0.34279020692081785,0.31911989982449673,0.2766322366712631,0.14750026125434684,0.4325640062652729,0.6137230484782675,0.12594309631190148,0.18252404296961194,0.3238373114251679,0.6558331603381773,0.1352781022060518,0.2206447759184848,0.1451265285664692,0.06649549856746695,0.11859166099334933,0.19327105242054132,0.029437341528443517,0.08160017802501976,0.9526315789473684,0.6684210526315789,0.8105263157894737,0.7631578947368421,0.7157894736842105,0.5736842105263158,0.8578947368421053,1.0,0.4789473684210527,0.5263157894736842,0.6210526315789474,0.9052631578947369,0.38421052631578945,0.43157894736842106,0.33684210526315794,0.19473684210526315,0.24210526315789474,0.2894736842105263,0.1,0.1473684210526316,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.025322405725242168,-5.043843080393337,1.4693905569873005,1.3830393242165195,1.5115125261914117,1.5644260338787888,1.434208280895374
