Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,a.P1,a.P2,a.P3,a.P4,a.P5,a.P6,a.P7,a.P8,a.P9,a.P10,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,eta0,eta1,eta2,eta3,eta4,eta5
65,10,5,3,0.22384551073893855,0.4616446001793335,0.19607032546873926,0.8336450531111123,0.5362486617491644,0.7853356930873117,0.38632382005135774,0.1351474036875644,0.04488983987253438,0.2506392690031155,0.6,0.8,0.4,1.0,0.7000000000000001,0.9,0.5,0.2,0.1,0.30000000000000004,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.4888619463453123,0.36147997118287833,0.3894423390325053,0.2099237305091815,0.4477773136795242,0.29632953880847074,0.4872989615829289,0.22059424181492582,0.3687024506798876,0.22758152545125182,3.424119705740431,3.410198214697388,4.511127258483434,4.147196322673223,2.148536874086634,2.9212341812072213,2.813214330523007,4.82324854635257,2.851140047578677,3.583724677846408,1.6504270535790888,1.6504270535790888,1.6504270535790888,1.6504270535790888,1.6504270535790888,1.6504270535790888,1,1,1,1,1,1
66,10,5,3,0.49936186193988874,0.3377566368540587,0.5788217792456569,0.21641896070920413,0.5487657839379727,0.11121867443454078,0.2450608611517968,0.06932528135304078,0.5220357607040523,0.08159168543464428,1.0,0.7000000000000001,0.9,0.5,0.8,0.30000000000000004,0.4,0.2,0.6,0.1,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.2253223155833588,0.40180846471831894,0.3475119204939977,0.36371170995355206,0.4279161913587458,0.49578642921554356,0.39445091481348504,0.3475116126018894,0.3832972340833303,0.3701315993570585,3.0888861047889633,4.141600804135036,4.541096475704368,2.747539218931178,3.4486889774971683,2.652637184131467,2.1500608893107795,4.461408888820537,4.195614078810929,4.181030340113647,1.8718465034993113,1.8718465034993113,1.8718465034993113,1.8718465034993113,1.8718465034993113,1.8718465034993113,1,1,1,1,1,1
67,10,5,3,0.588985997195195,0.21194202324308514,0.4507353738863666,0.5925468904006105,0.5208029143853408,0.33263720077584535,0.21473161011645364,0.04266431653356917,0.3500814950528468,0.16901203873802376,1.0,0.6,0.8,0.9,0.7000000000000001,0.5,0.30000000000000004,0.1,0.4,0.2,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.4607792703541932,0.4527218167924299,0.4892404344504932,0.405487116654881,0.4992231476645049,0.4989003777365149,0.30650503259449075,0.2902512091027324,0.3703479538341881,0.24861903525313475,4.667639511291212,4.600671945524272,2.3451882914745763,2.2633536965448187,3.247029921579447,3.732349397073044,3.3192288125892233,4.0283127022150405,4.011420166087615,4.103318220787795,1.468178734470766,1.468178734470766,1.468178734470766,1.468178734470766,1.468178734470766,1.468178734470766,1,1,1,1,1,1
68,10,5,3,0.4287025804271981,0.26786576979146454,0.229361827214146,0.682687202090213,0.26339527660481193,0.07887639595024956,0.2413067000180611,0.09020599678961459,0.6951147822992924,0.05825845192387659,0.9,0.7000000000000001,0.6,1.0,0.5,0.30000000000000004,0.4,0.2,0.8,0.1,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.2349367885751574,0.4901381886157535,0.41969493239370137,0.2490011663300806,0.42667376340656754,0.3780028602160726,0.24608696235708044,0.48174227799209085,0.4772968891519592,0.2429858458962667,4.471918414462188,4.205683974657559,3.1518410234533163,3.1384449691798,4.15677392015219,2.113253951324908,4.342373155135862,3.9324709972608383,4.3050260799377735,4.425911179455342,1.4938384121841803,1.4938384121841803,1.4938384121841803,1.4938384121841803,1.4938384121841803,1.4938384121841803,1,1,1,1,1,1
69,10,5,3,0.2449328935808872,0.2344944279577651,0.42776764171240056,0.2344797489881929,0.7506974731010223,0.5964315595898475,0.1292010945074488,0.27008616658220036,0.12729748617859213,0.08832304262298829,0.9,0.6,0.7000000000000001,0.5,1.0,0.8,0.30000000000000004,0.4,0.2,0.1,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.3690785791113079,0.3728925079464127,0.4009054241903547,0.3432353335180328,0.4061629910687635,0.33934089573697446,0.3424216786171075,0.4836803135682081,0.454495907544179,0.3556680137795096,4.612051064127458,3.1170123600403103,2.1437149557004638,2.8045316632822526,4.569043553589536,4.380234921524577,2.294516782302565,2.6225172090077735,3.744029803023278,3.2770666791894962,1.4371773695056569,1.4371773695056569,1.4371773695056569,1.4371773695056569,1.4371773695056569,1.4371773695056569,1,1,1,1,1,1
70,10,5,3,0.3259887888597755,0.12741895128126218,0.6578131928281683,0.6096602730833044,0.4531955688867816,0.5670593542645733,0.33744064485205916,0.2563181602110711,0.16583772990851517,0.06679525866704616,0.8,0.5,1.0,0.9,0.6,0.7000000000000001,0.4,0.30000000000000004,0.2,0.1,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.36158917486049336,0.34253673030778176,0.4851292028356056,0.4343992647942156,0.44990184028059543,0.3049215393907731,0.3790440879344265,0.4673243342865274,0.3051694597867611,0.38917107458257594,4.25726892004424,2.4227829060987993,4.629610853286667,2.020077863994721,4.558570811503504,4.3959655587697295,2.5802128288565633,2.705062037358172,2.1797335183136037,3.797225146020009,1.8377318137189151,1.8377318137189151,1.8377318137189151,1.8377318137189151,1.8377318137189151,1.8377318137189151,1,1,1,1,1,1
71,10,5,3,0.5247311342616834,0.1723126715389191,0.27503229451268574,0.5027797696013754,0.1527678648644438,0.7049623258445636,0.065982734132987,0.21486539806794325,0.6284731110278116,0.07297217973800985,1.0,0.5,0.6,0.8,0.4,0.9,0.2,0.30000000000000004,0.7000000000000001,0.1,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.25329823893813425,0.20877183610407482,0.28845833302566587,0.23318783382412267,0.23148475640811042,0.4191507208575785,0.42249967861584825,0.41466511715823007,0.34141145027879505,0.2716906005350387,3.57455803739668,4.639946338287379,3.0929394271628303,2.9748121762203388,4.394737365367612,2.9813955369001204,3.534787540456807,4.913277203362959,2.367753022707751,3.0959799224381133,1.8807905362645103,1.8807905362645103,1.8807905362645103,1.8807905362645103,1.8807905362645103,1.8807905362645103,1,1,1,1,1,1
72,10,5,3,0.25492541464051555,0.4050017692345711,0.30502402712600984,0.40746352232461086,0.2693044146899281,0.2788203833166427,0.13310846593912,0.06053284689203822,0.04226706594122179,0.3507176715586042,1.0,0.9,0.7000000000000001,0.8,0.6,0.5,0.30000000000000004,0.2,0.1,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.26234603288984115,0.4337471581083421,0.2210074997337426,0.4808290967616037,0.2658472268272816,0.38895096330205964,0.388089948998284,0.41922222627860484,0.44075414867162127,0.4363918275724658,4.054035224133619,3.027241120429654,4.814202076508609,2.5965578265667144,4.371094098153093,4.166451471953643,2.677686776056808,4.140387961376533,2.133644782649474,3.7483533907408177,1.4881771669130985,1.4881771669130985,1.4881771669130985,1.4881771669130985,1.4881771669130985,1.4881771669130985,1,1,1,1,1,1
73,10,5,3,0.4230128075709021,0.4549753558136318,0.41697858128960363,0.36394924092003433,0.25255126595561067,0.3686218806014874,0.09522479682955709,0.0681606521074487,0.33782101927745173,0.08258156925563362,1.0,0.9,0.8,0.7000000000000001,0.5,0.6,0.30000000000000004,0.2,0.4,0.1,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.29015363102771735,0.46288355549880544,0.2580961197400399,0.22917117657998942,0.3672056326985078,0.3365973880837832,0.49973101711363566,0.42286311348122085,0.20298238838063865,0.3909690884690732,2.042925425214431,4.49569572368503,4.689943570598052,2.4826955826376182,2.5421138225014284,2.9538250436034237,4.335682419473079,3.895268558895778,4.904805822777776,3.2552449113801623,1.6658511672946616,1.6658511672946616,1.6658511672946616,1.6658511672946616,1.6658511672946616,1.6658511672946616,1,1,1,1,1,1
74,10,5,3,0.4528437784352923,0.3609684391192527,0.21654511832878076,0.3354274363872086,0.12780030162159572,0.7293003239690465,0.08246312564005145,0.33570111597747565,0.09129252716110679,0.08914504388738384,0.9,0.8,0.6,0.7000000000000001,0.4,1.0,0.30000000000000004,0.5,0.2,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.4595045743394758,0.31337070377635,0.4531390377314855,0.4918966050685971,0.452441998881189,0.3373534169622695,0.47862414810651216,0.2998670700133193,0.4683709262085846,0.240620427489679,3.550158802084486,3.0986284454027366,3.4576954882809625,2.048356317638369,2.338727454997777,3.5904666028807166,2.6574177843175217,2.5656263807182595,2.0439157415844003,4.999456387805537,1.5000352821194907,1.5000352821194907,1.5000352821194907,1.5000352821194907,1.5000352821194907,1.5000352821194907,1,1,1,1,1,1
75,10,5,3,0.2935076456386495,0.45425366228263225,0.40672384815945445,0.730066835313207,0.33757322914068366,0.4533716308848235,0.27054889252971454,0.23703770762415563,0.17441029269523206,0.07712036182267779,0.8,0.9,0.7000000000000001,1.0,0.5,0.6,0.4,0.30000000000000004,0.2,0.1,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4118676554448133,0.3690046819277675,0.3025567188705096,0.21949858099111816,0.37812801172215943,0.3343728240927507,0.4264624667645617,0.48473413580227825,0.4947967947383883,0.22626321479091346,4.695254184148391,2.9080936707258678,2.5646640307699817,4.78441586026703,3.975720131720413,2.6037087932922227,3.2368631848420963,3.501706701908652,4.520472100099444,4.454105395492105,1.7935878475161693,1.7935878475161693,1.7935878475161693,1.7935878475161693,1.7935878475161693,1.7935878475161693,1,1,1,1,1,1
76,10,5,3,0.285299201070751,0.19943977877587898,0.5354307433767398,0.14843646747799932,0.4711677803522272,0.07884111424229162,0.8990648494079323,0.40533636081948055,0.12381123379498399,0.08482647723199138,0.8,0.6,0.9,0.4,0.7000000000000001,0.30000000000000004,1.0,0.5,0.2,0.1,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.48917889370921797,0.21373653115900818,0.4122782104762974,0.20501344616149308,0.33162441229616335,0.33794523718777614,0.3892716004161607,0.4096872462439132,0.3363904100026208,0.3242403174106455,4.268388223898944,3.477694183423246,3.1645219752435674,3.6360143288832174,2.586684312828255,4.153097975272246,4.161822514451039,4.30706761149652,3.3215915675829963,4.505075074788954,1.0974866217080783,1.0974866217080783,1.0974866217080783,1.0974866217080783,1.0974866217080783,1.0974866217080783,1,1,1,1,1,1
77,10,5,3,0.3347430092152158,0.258852095575795,0.20578639079578098,0.6938022711083733,0.5470832203796799,0.2611263980361126,0.09254100548958383,0.2490840549533079,0.13540013479706872,0.08209829927511766,0.9,0.7000000000000001,0.6,1.0,0.8,0.5,0.30000000000000004,0.4,0.2,0.1,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.4873470887459298,0.4727058945624317,0.26198006886359615,0.49582390290430073,0.408791336622082,0.3367456342680514,0.4571782086060498,0.4497090227910302,0.43223422605179884,0.2485781391841643,2.2502977535113726,4.649070343749565,2.029726308778374,2.6888107275949356,4.193645390953282,4.466232001239802,4.44784405307438,4.135677854772073,3.8353705756132226,3.7079931322706052,1.2187120311735395,1.2187120311735395,1.2187120311735395,1.2187120311735395,1.2187120311735395,1.2187120311735395,1,1,1,1,1,1
78,10,5,3,0.20253986343087427,0.6069962487531231,0.2600999267033603,0.12048856917494627,0.6283308759395274,0.5294100890773431,0.334539749165438,0.14804354654329308,0.051534354480342964,0.07108628369519683,0.7000000000000001,1.0,0.6,0.4,0.9,0.8,0.5,0.30000000000000004,0.2,0.1,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.2644417203626675,0.3970860467438724,0.3906098341986075,0.4540331700349524,0.4181359139302012,0.3135011873926025,0.4183209463857189,0.37204955171078535,0.4342686724013595,0.2977616537514902,2.0809041153338947,3.1429495276194643,4.8987653765875505,4.550396360811536,3.135686255875603,2.439247464421416,2.1502723692430408,2.9566763331150847,4.023855759879642,3.412866269534342,1.2814074488007514,1.2814074488007514,1.2814074488007514,1.2814074488007514,1.2814074488007514,1.2814074488007514,1,1,1,1,1,1
79,10,5,3,0.2859593231093629,0.3465623319858018,0.17592760322788276,0.5650840892051471,0.38153092876948297,0.18455414888384236,0.6960285019810837,0.3197520885540803,0.13132053248083733,0.037246832731752944,1.0,0.9,0.6,0.7000000000000001,0.5,0.30000000000000004,0.8,0.4,0.2,0.1,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.317165102882465,0.34246810677384576,0.22420809821311855,0.3532052383112698,0.4893266017849065,0.4021404955887549,0.4328409892115914,0.22772060141707576,0.42191993355053514,0.29047630924088536,2.9081565986122357,2.390124493373526,4.277335367096341,3.7670033062111967,2.892466560334044,4.800983450064918,4.52086249264687,2.1224031162029053,4.922298423684015,3.4968805420859668,1.063573385654714,1.063573385654714,1.063573385654714,1.063573385654714,1.063573385654714,1.063573385654714,1,1,1,1,1,1
80,10,5,3,0.26446354144094586,0.41312826990397267,0.7736494366489657,0.10532184664515762,0.05142979300922071,0.6559582048918725,0.4865502379485812,0.4051023268117109,0.31903515313198005,0.03490305173962224,0.9,0.7000000000000001,1.0,0.30000000000000004,0.2,0.8,0.6,0.5,0.4,0.1,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.38253624797443386,0.4029649133724898,0.24903197050079903,0.22934645899159292,0.42142923832193135,0.4761827919845474,0.48460795994538103,0.40710375040182323,0.43951367306914446,0.4041146425051369,3.973274864568095,2.2880704941365266,4.52940026138667,3.027106714292774,4.906802898894265,4.443324638481004,2.92393257700894,2.8562054491787294,4.352295111768468,3.9225831569700063,1.872652170470514,1.872652170470514,1.872652170470514,1.872652170470514,1.872652170470514,1.872652170470514,1,1,1,1,1,1
81,10,5,3,0.3762365743302075,0.4231721127392747,0.4812465880605748,0.3181178831279524,0.09055993056636175,0.205195549998216,0.6227857055097433,0.12387014907588499,0.43708102409358746,0.0638274000539359,1.0,0.9,0.8,0.6,0.30000000000000004,0.4,0.7000000000000001,0.2,0.5,0.1,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.3562277506537914,0.3898705406453571,0.44195628402485687,0.2592045214113849,0.26526028590098333,0.20620363156566968,0.25581414530736957,0.20767639598823712,0.3705371357657268,0.3225036526148739,2.8742371528121655,2.5871113708629845,4.68466266089743,4.333024118773782,2.217473309806212,2.9289307131068445,3.1239107981058547,2.0240149467790474,3.297544291673301,3.421775360377684,1.0959183965353774,1.0959183965353774,1.0959183965353774,1.0959183965353774,1.0959183965353774,1.0959183965353774,1,1,1,1,1,1
82,10,5,3,0.28548888974900455,0.2511457356954254,0.2396494465923018,0.8121063979779146,0.3255059924713741,0.6257644772496375,0.13750529114544546,0.059161742239102866,0.29851615878662247,0.06800556100418764,0.9,0.7000000000000001,0.6,1.0,0.5,0.8,0.30000000000000004,0.2,0.4,0.1,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.2734255047776251,0.3358577234562823,0.42459136999893277,0.3272223396052246,0.37586066774970955,0.25489104934799445,0.32802158258703984,0.2824829418004492,0.2823634805913636,0.33673585440935905,3.171568226785868,4.361169499327602,2.2991544761856533,2.5544189932360037,2.8318690552811177,3.554191546285105,4.0278047377466635,2.6537931248902753,4.1138988500013225,4.470223592371229,1.5532638310319253,1.5532638310319253,1.5532638310319253,1.5532638310319253,1.5532638310319253,1.5532638310319253,1,1,1,1,1,1
83,10,5,3,0.2538540950525743,0.544737205877105,0.4533031608143583,0.23083447263950924,0.24404348313831667,0.16189901295816878,0.47055882382428516,0.6208500740927396,0.1291943289628856,0.04847716200357307,0.9,1.0,0.8,0.5,0.4,0.30000000000000004,0.6,0.7000000000000001,0.2,0.1,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.22367305100267515,0.2491875422366746,0.23273031786171194,0.4569019482746705,0.37934160369105385,0.2630894488405421,0.48120301385211467,0.3169933629621944,0.37821846972860346,0.4229107645894773,4.789138707967311,2.480012598912453,2.9074984881279042,3.355025530682798,2.254693214664802,2.500897485259843,3.0210130208302846,4.289767560849002,4.49793086853598,2.1680946069876277,1.7858811601995108,1.7858811601995108,1.7858811601995108,1.7858811601995108,1.7858811601995108,1.7858811601995108,1,1,1,1,1,1
84,10,5,3,0.2834655513697668,0.42257530862437265,0.3270933637801962,0.12198625210425029,0.3240085845722083,0.7263913641391578,0.07605292459897744,0.29074349620171325,0.05639089966398245,0.08762125427414984,0.9,0.8,0.7000000000000001,0.4,0.6,1.0,0.30000000000000004,0.5,0.2,0.1,1.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.45053557066279837,0.27727220851114154,0.2834367915155753,0.2547348426871516,0.36973803420800355,0.24498204277802987,0.45273488107699056,0.20287080895257173,0.25549203566098405,0.25030251376148005,4.976421361524328,4.567314969764353,2.109070605281202,4.570648094088545,3.0913975486081466,4.40754572763542,4.2464007818331195,3.3780876229400545,2.88735207068029,4.685388188046742,1.7626775485528112,1.7626775485528112,1.7626775485528112,1.7626775485528112,1.7626775485528112,1.7626775485528112,1,1,1,1,1,1
85,10,5,3,0.26301872310291285,0.3524783192665571,0.4932716678873,0.18078550272340094,0.2956203234094251,0.5702819842150268,0.17635104379095953,0.11289537553101514,0.5204233827389323,0.08738442096151,1.0,0.8,0.9,0.4,0.5,0.7000000000000001,0.30000000000000004,0.2,0.6,0.1,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.3159399209995298,0.2624817553151449,0.24628958264831435,0.3333730062563792,0.49386403555241865,0.4323681326313556,0.37982953007692244,0.23642387689333952,0.3838197841220101,0.3776563617358649,4.108460968757239,3.1018229353954516,3.0528036276607815,3.2014747189645534,3.697613575662751,4.04595597495087,2.5107718788219007,3.315079061489431,3.1008220528887787,3.5777428779914944,1.4792092509328443,1.4792092509328443,1.4792092509328443,1.4792092509328443,1.4792092509328443,1.4792092509328443,1,1,1,1,1,1
86,10,5,3,0.42583306387687914,0.5558806204625089,0.451937881637525,0.13186401823540295,0.1136248571726855,0.36810753726951606,0.5965445116665384,0.504072572896527,0.03657935330304632,0.14738466411286857,0.9,1.0,0.8,0.4,0.30000000000000004,0.5,0.7000000000000001,0.6,0.1,0.2,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.4779113879438464,0.43256795129026826,0.2559985518105392,0.3647549615745346,0.25467839703275086,0.45688181806017714,0.3572899816355102,0.2206002281433987,0.27166028458998986,0.45130656235715777,2.4210662641450367,3.034028022551649,3.7082850481968426,2.058999361995256,2.7244214237420183,2.517607955718558,3.7251694881058204,4.7380305823296816,3.127811031394253,4.628201437742602,1.4928539511826417,1.4928539511826417,1.4928539511826417,1.4928539511826417,1.4928539511826417,1.4928539511826417,1,1,1,1,1,1
