Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta4.P11,theta4.P12,theta4.P13,theta4.P14,theta4.P15,theta4.P16,theta4.P17,theta4.P18,theta4.P19,theta4.P20,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,theta5.P11,theta5.P12,theta5.P13,theta5.P14,theta5.P15,theta5.P16,theta5.P17,theta5.P18,theta5.P19,theta5.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
55,20,5,3,0.27781175017035875,0.20596411042920526,0.38763463200518167,0.2575237401222543,0.17148127445775924,0.42082011170652617,0.6157753571340392,0.2273869403666406,0.626170535303366,0.18974856137674392,0.34337455984109383,0.16522294791912392,0.2751327582010021,0.5216083531693093,0.43604176898201347,0.12916480453738777,0.22585892887397266,0.16051557341738776,0.07075875508906958,0.12856384518086364,1.0,0.8105263157894737,0.9526315789473684,0.7631578947368421,0.6210526315789474,0.7157894736842105,0.9052631578947369,0.4789473684210527,0.8578947368421053,0.38421052631578945,0.5263157894736842,0.33684210526315794,0.43157894736842106,0.6684210526315789,0.5736842105263158,0.24210526315789474,0.2894736842105263,0.19473684210526315,0.1,0.1473684210526316,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.2928054366053528,-4.010251255580257,1.2158066228715072,1.2071851803791893,1.2881070289432723,1.249549482220875,1.2426561205161009
56,20,5,3,0.41933123086774593,0.380983097353072,0.3465394160511136,0.22243396929059417,0.19927600042033855,0.1772744127279433,0.4297039417121599,0.1301837686740055,0.6618242490553512,0.15904765065731935,0.5227617514629146,0.6712229259905497,0.39799525263034613,0.17489363039316286,0.36486377263290565,0.07414224643290733,0.26631308612719345,0.17919027862152426,0.1470164488118484,0.0554495130655259,1.0,0.9052631578947369,0.8578947368421053,0.7157894736842105,0.6210526315789474,0.5736842105263158,0.7631578947368421,0.43157894736842106,0.9526315789473684,0.38421052631578945,0.6684210526315789,0.8105263157894737,0.5263157894736842,0.2894736842105263,0.4789473684210527,0.1473684210526316,0.33684210526315794,0.24210526315789474,0.19473684210526315,0.1,0.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.18235396823590078,-3.5071110043286713,1.2815009668912885,1.2184154559920384,1.140319514749639,1.2456572362482121,1.2072542165806346
57,20,5,3,0.2399804506690394,0.14517421801451647,0.7338252154167015,0.5512421470158558,0.6954745578987584,0.22284078591373285,0.4207301413743881,0.234379693854591,0.3354554158427437,0.20707155232437566,0.06801482992229982,0.5448338146851814,0.469423484103464,0.7090379292684187,0.6447559778220229,0.21996607578255772,0.025791468442914883,0.22781069398952017,0.14597628921724373,0.1326158765718012,0.9052631578947369,0.5736842105263158,1.0,0.8105263157894737,0.9526315789473684,0.4789473684210527,0.6684210526315789,0.43157894736842106,0.5263157894736842,0.38421052631578945,0.24210526315789474,0.7157894736842105,0.6210526315789474,0.8578947368421053,0.7631578947368421,0.33684210526315794,0.1,0.2894736842105263,0.19473684210526315,0.1473684210526316,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,-0.6293796716563929,-3.844001018932845,1.648371953255332,1.642954808723329,1.80972617016592,1.8407996599512966,1.7025304458690953
58,20,5,3,0.2708202895011581,0.5109633456854008,0.49290743978774,0.4684950665230829,0.35024772765421075,0.6052035839222543,0.19307174974349928,0.21332547573415378,0.5706627072595493,0.4858227324506042,0.07611401268492438,0.49515054906842704,0.232798531478561,0.35612126921371917,0.32063083784740903,0.5102044014944076,0.25643060514440114,0.16387761072231294,0.07074781183533901,0.1189721770416157,0.7631578947368421,1.0,0.9052631578947369,0.8578947368421053,0.7157894736842105,0.9526315789473684,0.5263157894736842,0.4789473684210527,0.8105263157894737,0.6684210526315789,0.24210526315789474,0.6210526315789474,0.33684210526315794,0.43157894736842106,0.38421052631578945,0.5736842105263158,0.2894736842105263,0.19473684210526315,0.1,0.1473684210526316,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.4335580740529593,-3.8608145163649894,1.4168417659512476,1.6974411596540404,1.5232804284738048,1.6195278680656495,1.463195758510192
59,20,5,3,0.27459364454423485,0.20812094277371185,0.36585062327376616,0.2971683543674144,0.17986017724060505,0.3105060645434463,0.5838968748020597,0.15997587467923058,0.3073101754417159,0.21879621393066473,0.08833702924020498,0.15727479971939465,0.08090225969461962,0.5447673111751775,0.3604932152881115,0.05269591510992644,0.7765033398968423,0.04462064902173262,0.20896314601848687,0.12097084869124505,1.0,0.8105263157894737,0.9526315789473684,0.7631578947368421,0.6210526315789474,0.6684210526315789,0.8578947368421053,0.43157894736842106,0.5736842105263158,0.4789473684210527,0.33684210526315794,0.38421052631578945,0.2894736842105263,0.7157894736842105,0.5263157894736842,0.19473684210526315,0.9052631578947369,0.1,0.24210526315789474,0.1473684210526316,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.5,1.0,-0.17635417297374503,-2.955896967229936,1.067687797067065,1.063882951768697,1.1083867376793402,1.1542331119512477,1.0148305536996363
60,20,5,3,0.2768354887879003,0.27554081291931565,0.2484987803259443,0.4177551489735554,0.21987312139159554,0.23685118250366888,0.43320768414664723,0.16064328341902329,0.15913241877141038,0.10722044527059249,0.3180773952804721,0.5479980909704976,0.11563942920118744,0.5612139922184667,0.28257867681498244,0.18871428066495943,0.7160081846576888,0.1454033734012197,0.101037810449936,0.06356285613891,1.0,0.9526315789473684,0.8578947368421053,0.9052631578947369,0.6210526315789474,0.5736842105263158,0.7631578947368421,0.4789473684210527,0.43157894736842106,0.33684210526315794,0.5263157894736842,0.7157894736842105,0.24210526315789474,0.6684210526315789,0.38421052631578945,0.2894736842105263,0.8105263157894737,0.19473684210526315,0.1473684210526316,0.1,0.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.16268136723094537,-4.177526714038705,1.0530979434539758,1.1431432904672756,0.9590664609995103,1.2367173585119744,0.8151975076446736
61,20,5,3,0.5111131843351698,0.5131113735852489,0.4797564610613472,0.33298078752677424,0.19887043914075064,0.15649398543894721,0.3105872098793947,0.2779869835103313,0.4421615167295819,0.1320540038617407,0.5929947919578102,0.2745172476613129,0.19180183162086653,0.6630734204814187,0.14652941232032454,0.21860452108751643,0.14042524833534126,0.050535957273171866,0.10187788171892735,0.15511141974164175,1.0,0.9526315789473684,0.9052631578947369,0.7157894736842105,0.5736842105263158,0.5263157894736842,0.6684210526315789,0.6210526315789474,0.7631578947368421,0.43157894736842106,0.8578947368421053,0.4789473684210527,0.38421052631578945,0.8105263157894737,0.2894736842105263,0.33684210526315794,0.24210526315789474,0.1,0.1473684210526316,0.19473684210526315,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.013838461975705062,-3.8137389614919015,1.352613418491732,1.494768843926278,1.4624488880847113,1.3219893125718898,1.3494937286739936
62,20,5,3,0.33988940214076896,0.5455749208607323,0.16736320452624742,0.35872471861637056,0.31890374791371356,0.5576558569753445,0.5356617062557725,0.338892609591629,0.5624246543942194,0.31359169618226956,0.18784815299771782,0.30962499866742194,0.10272857308616695,0.07775417926130568,0.20980578484538226,0.37298755862909033,0.07203101968552393,0.02668358121891154,0.14299386858196914,0.33921089885785055,0.8105263157894737,1.0,0.6210526315789474,0.7631578947368421,0.7157894736842105,0.9526315789473684,0.9052631578947369,0.6684210526315789,0.8578947368421053,0.5736842105263158,0.43157894736842106,0.5263157894736842,0.2894736842105263,0.24210526315789474,0.33684210526315794,0.4789473684210527,0.1473684210526316,0.1,0.19473684210526315,0.38421052631578945,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.2283534781316031,-4.939393602155918,1.865760358805722,1.9012146452569583,1.8951758191011292,1.889088178076868,2.070309914615868
63,20,5,3,0.20814965823053155,0.35842842082171084,0.5958483603615604,0.2997678626072899,0.5495308927741387,0.26490153877838346,0.121698038085954,0.5296075291940361,0.24653758715083854,0.20332449400824057,0.6893785598722031,0.36905382617124005,0.4989762836961028,0.8463454024886726,0.21388928329136733,0.4111206027977047,0.09535542103034675,0.14447194135703184,0.051176023246988916,0.2171417670861529,0.7631578947368421,0.8105263157894737,1.0,0.6684210526315789,0.9052631578947369,0.5736842105263158,0.33684210526315794,0.7157894736842105,0.43157894736842106,0.38421052631578945,0.8578947368421053,0.5263157894736842,0.6210526315789474,0.9526315789473684,0.2894736842105263,0.4789473684210527,0.1473684210526316,0.19473684210526315,0.1,0.24210526315789474,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.0,-0.4253798825657865,-3.529635887740143,1.8347986696556475,1.6543889435948862,1.6775409549649176,1.779198245315686,1.7294708032313073
64,20,5,3,0.197792254477286,0.5012459457906003,0.20823161345731156,0.15913569758836654,0.35059831355430227,0.27146674291829287,0.5091808278341474,0.6780967440432802,0.4549344555609953,0.10593232063176417,0.15449303044139676,0.23729612525605814,0.7757817192041533,0.7434991204234445,0.4015357256415984,0.1214062846748358,0.07606327363763737,0.17589923694660609,0.23634955075685157,0.08772733664212035,0.7631578947368421,1.0,0.6210526315789474,0.5263157894736842,0.6684210526315789,0.5736842105263158,0.8105263157894737,0.9526315789473684,0.7157894736842105,0.33684210526315794,0.38421052631578945,0.43157894736842106,0.9052631578947369,0.8578947368421053,0.4789473684210527,0.19473684210526315,0.1473684210526316,0.24210526315789474,0.2894736842105263,0.1,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.1942709488799925,-3.662746522705535,1.3173417842902926,1.3336340223810563,1.3885452473935804,1.3639736195963916,1.3711102741979238
65,20,5,3,0.25862503153928584,0.48268211900064567,0.41577823944009523,0.18254959744385957,0.5789059161591751,0.16211357865682569,0.39704559182974436,0.2583619608931696,0.6709454814682841,0.10850446152465149,0.26481718787144937,0.330797907124756,0.5709880414373716,0.2423025402512466,0.1261767167000195,0.09359911388080633,0.18944076475694582,0.5901093753657853,0.09888290014056451,0.059375670560987984,0.8105263157894737,0.9526315789473684,0.8578947368421053,0.6210526315789474,1.0,0.5736842105263158,0.7631578947368421,0.5263157894736842,0.9052631578947369,0.33684210526315794,0.43157894736842106,0.4789473684210527,0.7157894736842105,0.38421052631578945,0.24210526315789474,0.19473684210526315,0.2894736842105263,0.6684210526315789,0.1473684210526316,0.1,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,-0.1022605214309787,-4.27245537961276,1.6748139004659914,1.4546217127622405,1.5366410139311535,1.3185383449484984,1.5521557753848736
66,20,5,3,0.2516998888586549,0.3796351447502454,0.35722268783374833,0.17575495684631892,0.12059908927223228,0.379834554702579,0.6270427721541211,0.12678651220557347,0.7976628166024444,0.1603820614725415,0.35141330461624565,0.12771992605119123,0.6097472979742125,0.5359154254100863,0.4597496213923846,0.06741432848075592,0.3746153161563852,0.06476356685714978,0.16364652007353522,0.21214209559641112,0.9052631578947369,0.8578947368421053,0.8105263157894737,0.6210526315789474,0.4789473684210527,0.7157894736842105,0.9526315789473684,0.38421052631578945,1.0,0.33684210526315794,0.5263157894736842,0.2894736842105263,0.7631578947368421,0.6684210526315789,0.5736842105263158,0.1473684210526316,0.43157894736842106,0.1,0.19473684210526315,0.24210526315789474,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.5,1.0,-0.3723672740056887,-3.7768194245985867,1.2482001244247496,1.450564561600359,1.3441486250502994,1.4237826614130873,1.5342701041859945
67,20,5,3,0.3190115965387317,0.4921647303773995,0.2840828763574381,0.5097827169817637,0.19652767555861012,0.7367425407987589,0.4960009268057626,0.7839148919870536,0.17262793890450934,0.2718490142313749,0.6304315885934816,0.07406997389279894,0.5008092424362873,0.45633115836897725,0.13024502249037184,0.30554906525663833,0.4011805781536359,0.0772508870256827,0.2233439892447056,0.08035006665241416,0.8105263157894737,0.9052631578947369,0.6684210526315789,0.8578947368421053,0.5263157894736842,1.0,0.7157894736842105,0.9526315789473684,0.33684210526315794,0.43157894736842106,0.7631578947368421,0.19473684210526315,0.6210526315789474,0.5736842105263158,0.24210526315789474,0.38421052631578945,0.4789473684210527,0.1473684210526316,0.2894736842105263,0.1,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,-0.02022747114614039,-3.311613208630891,0.9703841075776197,1.0554667833070677,0.956576390903679,0.9415109681507778,0.9646273210718885
68,20,5,3,0.2987056123359201,0.37954740482089994,0.2969693754924599,0.6432879878089318,0.16727136220240035,0.24741058616457834,0.1604304646944548,0.38461742025673934,0.37156636396775233,0.10208046335287732,0.06446760811478272,0.7912212082854131,0.8982844420427415,0.5223543836154787,0.5716975641336752,0.6221461354688993,0.0674490717503756,0.27725475721460846,0.2359951614448425,0.0626700211807026,0.8105263157894737,0.8578947368421053,0.7631578947368421,0.9526315789473684,0.43157894736842106,0.4789473684210527,0.38421052631578945,0.5736842105263158,0.5263157894736842,0.24210526315789474,0.19473684210526315,0.9052631578947369,1.0,0.6210526315789474,0.6684210526315789,0.7157894736842105,0.1473684210526316,0.33684210526315794,0.2894736842105263,0.1,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0464617458035912,-3.2157824834753312,1.8421950497126145,1.9414010437796303,1.776432237395953,1.7306936598400842,1.685781590304296
69,20,5,3,0.4871515533228895,0.35946442558092856,0.4572367763880668,0.5794146475907559,0.44546453471620995,0.3856779033081021,0.16076526847797357,0.2627718640732603,0.47885769334736755,0.2428932615374815,0.10506755378008242,0.396112664761797,0.6034903172738898,0.37389893715223527,0.23109507781913124,0.16589636173209185,0.047865705104616935,0.10122277959888694,0.17290246902199263,0.07677199922848858,1.0,0.8578947368421053,0.9526315789473684,0.9052631578947369,0.7631578947368421,0.6684210526315789,0.43157894736842106,0.5263157894736842,0.7157894736842105,0.4789473684210527,0.33684210526315794,0.6210526315789474,0.8105263157894737,0.5736842105263158,0.38421052631578945,0.2894736842105263,0.1473684210526316,0.19473684210526315,0.24210526315789474,0.1,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,-0.27623537279024923,-3.548529955758852,1.1788984431151661,1.3411796872634252,1.4678993280514738,1.1348998759372542,1.2368196601356738
