Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,a.P1,a.P2,a.P3,a.P4,a.P5,a.P6,a.P7,a.P8,a.P9,a.P10,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,gamma0,gamma1,gamma2,gamma3,eta0,eta1,eta2,eta3
82,10,3,3,0.4721274385339119,0.4043022875956007,0.27760451868926883,0.13998929139675287,0.24710542837117805,0.12876808084341462,0.5682554619361332,0.14747691148478825,0.11987000789600533,0.03305185074069354,1.0,0.9,0.7000000000000001,0.5,0.6,0.4,0.8,0.30000000000000004,0.2,0.1,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.3585967357064431,0.37817523350890936,0.46412021146736465,0.33114378859399474,0.4741911995246724,0.40263319029722844,0.41074544750995107,0.4602781924427679,0.22284931104085692,0.30033928545590005,2.175722481429818,4.393943772795689,3.6581319477492755,2.0687309364517685,4.3849529231047475,4.174445731214737,3.6305139166055165,3.023861509024263,4.934302906958868,4.133587825602735,0.13805494818394087,1.3264943576209185,1.3264943576209185,1.3264943576209185,1,1,1,1
83,10,3,3,0.3783337347259892,0.7394651743428093,0.4931491053398462,0.32130120898385417,0.22754252660423072,0.4523228635070852,0.6538832440566722,0.06068836330297625,0.025712790121664456,0.24383596436128663,0.9,1.0,0.7000000000000001,0.5,0.4,0.6,0.8,0.2,0.1,0.30000000000000004,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.2125165780336328,0.37731576294817937,0.34695242921396136,0.22992724669939138,0.4023061162402184,0.2993530832287391,0.4153827061491252,0.3941592798260244,0.3662122491508267,0.3938939636267381,2.7563648079005807,3.9688579285211945,3.0972894747512765,4.5301723326188315,2.2272641288192356,2.688664773881404,2.165453444384889,3.0619021234754316,3.2760483656865476,2.6823617562939397,0.5499087014658748,1.5066915995754684,1.5066915995754684,1.5066915995754684,1,1,1,1
84,10,3,3,0.4675282428486373,0.4362589020813781,0.6504892012145778,0.39641876232425016,0.07809659061377863,0.2824945170929675,0.6268605715719664,0.4338361402582409,0.23907290091306402,0.05212183895030334,0.9,0.8,1.0,0.6,0.2,0.4,0.7000000000000001,0.5,0.30000000000000004,0.1,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.3000412417688705,0.4339494182972154,0.29281678162763874,0.49924544586803293,0.4900317749138679,0.487962192345894,0.3400541545619272,0.3749569788856023,0.20247366350510546,0.4777854766589188,2.2006379765837285,3.725275619339246,3.5645845183272082,3.964320329242173,4.384420622196446,2.2126728849095176,2.6562174459501198,3.360896760977283,3.560210630013948,3.126723335723792,0.720237934292758,1.1368166261360646,1.1368166261360646,1.1368166261360646,1,1,1,1
85,10,3,3,0.4411962056918929,0.26624054558147775,0.7606850651273325,0.09224091796593889,0.19784202085883737,0.6226195456718333,0.5436196948368016,0.35037125601497265,0.09198134213466605,0.06841800380823097,0.9,0.6,1.0,0.30000000000000004,0.4,0.8,0.7000000000000001,0.5,0.2,0.1,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.4063499873862433,0.4577659813569632,0.38728457764260305,0.38307323375272195,0.3605460206557751,0.3479008609762789,0.48900276265872755,0.3364608137568854,0.40507154139177004,0.46839354010664114,2.9817960338546654,4.383415771980831,3.548914398564289,3.870389429097413,4.916601580588208,2.852289317166134,2.162884751890703,2.420723788304369,3.9403810425553263,4.263789898802909,0.1874711666243774,1.7448547366134282,1.7448547366134282,1.7448547366134282,1,1,1,1
86,10,3,3,0.21038881257224007,0.1504731445293031,0.47522442789280617,0.2972676162062048,0.10811938552249145,0.7274567551600424,0.1700583944134318,0.08539667218101293,0.7869319350375668,0.06724273642139172,0.7000000000000001,0.5,0.8,0.6,0.4,1.0,0.30000000000000004,0.2,0.9,0.1,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.482539229809367,0.24690496698635,0.32188570633388214,0.4908521244868961,0.23883039642691076,0.4183302046184613,0.3463185988329214,0.48387535008940136,0.302070524500085,0.2930394341328769,2.208854283011154,3.1597330972550832,2.163892466401678,4.768098112496617,4.763899157184074,2.376844218381329,2.358564541546165,3.5034226621466122,4.91068979034379,4.341486596978003,0.47056504693947376,1.233634756920912,1.233634756920912,1.233634756920912,1,1,1,1
87,10,3,3,0.4245168228959382,0.22761001634622968,0.2974687955720098,0.1910954317533351,0.712869047097047,0.4477294412976169,0.2499484202496051,0.07563197356105023,0.22958413026646657,0.06889637888602156,1.0,0.8,0.7000000000000001,0.5,0.9,0.6,0.4,0.2,0.30000000000000004,0.1,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.4303494244987049,0.44546012288393144,0.4836656205002899,0.21105635622385577,0.23606291778626237,0.2959939969990064,0.25074875469762226,0.4669867224153609,0.22106109887686215,0.3435052362577198,2.205063524122901,3.663303298330308,3.8802156025682777,2.784040184848305,4.423604310129402,4.481902607335062,3.0493138417304846,2.049371609877699,4.646401259586837,2.656024374024189,0.1573959607484582,1.2622232342512993,1.2622232342512993,1.2622232342512993,1,1,1,1
88,10,3,3,0.3388260435997216,0.47397556453824435,0.24348945776427644,0.16619522813626367,0.07590717816402154,0.3119469551959743,0.8168976929134077,0.5876200052427459,0.10893546884383043,0.07568832419552396,0.8,0.9,0.6,0.4,0.30000000000000004,0.5,1.0,0.7000000000000001,0.2,0.1,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.49741283825223553,0.29337961941188695,0.34011260977801694,0.4083234059726927,0.2867103530011121,0.37531582712249223,0.3512799236138981,0.44077366387327277,0.4929435972500067,0.4985995643922862,2.014394797006675,2.3224818938424523,2.9579289448157513,3.5069093979583066,3.0526486930814185,3.8283840795303496,4.090030063170176,3.210038464364735,4.7006531319409195,4.198891542228733,0.6563134287633402,1.9075028697934058,1.9075028697934058,1.9075028697934058,1,1,1,1
89,10,3,3,0.36166223353672444,0.2691983312528747,0.3881722424070496,0.5694266803604207,0.12976673446252476,0.7760135918040177,0.2819632649616376,0.4048723128051324,0.11658937861177288,0.05865235435196745,1.0,0.6,0.7000000000000001,0.8,0.30000000000000004,0.9,0.4,0.5,0.2,0.1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.39627435320872684,0.37088296618889055,0.2081665788000024,0.3301308637352859,0.3725234611516044,0.3394707179715979,0.27036101508010374,0.342003445955789,0.4392395463596457,0.3078022951644105,3.7336021225756806,3.3766649819166004,3.569268238678408,3.503698272239348,4.381784579156177,4.8334548015519,4.5494379544013235,4.795256579517304,4.324000982722764,3.2136115310319244,0.12533331716978932,1.1253469096691506,1.1253469096691506,1.1253469096691506,1,1,1,1
90,10,3,3,0.23196242042154375,0.5973525047971607,0.1530577278353773,0.5722793053415597,0.21033254208029808,0.6570306447939227,0.1663422116974113,0.5099291544919988,0.06813000987324995,0.17502690205890128,0.7000000000000001,1.0,0.5,0.9,0.4,0.8,0.30000000000000004,0.6,0.1,0.2,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.43568558559622517,0.22590892450389957,0.3331240039846407,0.26356431366634864,0.44726702088081244,0.27183408321159447,0.24509180157006244,0.2169925243536267,0.34650810451769004,0.25228181467520466,2.4297319746442527,4.923816405425355,4.738948206572261,3.8081720729189836,2.6651134105813754,3.395340349972214,2.0709510210621636,3.2995828821209185,2.442236814977507,4.332598770381921,0.49608153385746956,1.2802878802900297,1.2802878802900297,1.2802878802900297,1,1,1,1
91,10,3,3,0.24067951483148797,0.5254951113912539,0.2756822902592042,0.4110499784428859,0.7206349012844907,0.853474501930312,0.27822568280431403,0.14508206233637946,0.2631835553831717,0.08465746101679034,0.7000000000000001,0.8,0.5,0.6,0.9,1.0,0.4,0.2,0.30000000000000004,0.1,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.3116547629644025,0.2595205170700149,0.3443818291094033,0.20671340241694167,0.43837070483283,0.41076725296626504,0.49785975319313214,0.3729229410027153,0.4288802237595811,0.38629293504724116,2.0577072903101095,2.744803740011707,3.1888939156961795,3.6162183656287166,2.1291495763326687,2.3744729156369946,4.472160110628376,2.4650501963383893,2.887972103942446,3.8803153970860973,0.682509155936156,1.0424913608549216,1.0424913608549216,1.0424913608549216,1,1,1,1
92,10,3,3,0.3340843389868102,0.36338902116090654,0.2806738456609888,0.5894167652823948,0.5246469911296038,0.2569574806343409,0.08141947918897652,0.305961374902682,0.06809393845013693,0.16896375981790476,1.0,0.7000000000000001,0.6,0.9,0.8,0.5,0.30000000000000004,0.4,0.1,0.2,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.4615441559442758,0.27370099206197873,0.296404237081606,0.34431976048835755,0.3779680302767319,0.28569325387822964,0.42478043607366883,0.21445250342497651,0.378746423956988,0.3762285365181633,2.9132641015851912,2.75980551116352,4.452518446188146,2.5334245711221124,4.886115948742286,3.654470826103901,4.897709499803543,4.734302922483317,3.675281319160367,4.658617874333305,0.6681447940063164,1.6868861614237616,1.6868861614237616,1.6868861614237616,1,1,1,1
93,10,3,3,0.2104885673951299,0.250268176455752,0.21962751585958484,0.7788174360187634,0.19015165737319925,0.7133324550939906,0.3383225437073959,0.090945250564452,0.25506661724735324,0.07043555761088238,0.8,0.7000000000000001,0.6,1.0,0.4,0.9,0.5,0.2,0.30000000000000004,0.1,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.3834748759562922,0.4358094545073181,0.21290504258591725,0.21334940234851293,0.20439736368849096,0.47117927498377504,0.2434766019459067,0.29429172733259645,0.42066407018438484,0.4432244757728548,4.66544775484157,2.439643285593133,3.0634360215256278,4.934113776152812,3.742125954761297,2.4745904043795055,2.623926300105645,4.831459718500067,4.3067417064672044,3.559584488643013,0.9954023217920674,1.3720594036460692,1.3720594036460692,1.3720594036460692,1,1,1,1
94,10,3,3,0.2506091119448077,0.5429222565338091,0.36289729843799057,0.10336749317285004,0.35170706180024847,0.3164659372835852,0.14139321034061936,0.6762635313138727,0.11318530700595097,0.06497640986925492,1.0,0.9,0.7000000000000001,0.4,0.6,0.5,0.30000000000000004,0.8,0.2,0.1,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.3232636310463679,0.4792365981306519,0.21496882440540463,0.34103950110891934,0.4224344083938446,0.21954367684453752,0.4582689061644175,0.4910118920299556,0.2416699499818409,0.23680067795211168,3.245902165561486,2.6644829890410153,4.533039179465858,3.423553446226861,2.8876792281826305,4.234164135960645,3.3820359325014744,3.0667566163022824,4.845128866284346,4.426874055108096,0.9983831904626612,1.8566893975580987,1.8566893975580987,1.8566893975580987,1,1,1,1
95,10,3,3,0.31116774234672073,0.21516671460289893,0.27306145779695423,0.21644183260242666,0.684938161622754,0.23880752603918678,0.48953197157846484,0.10284863860584147,0.028783864509042467,0.26858868943090275,1.0,0.8,0.7000000000000001,0.5,0.9,0.4,0.6,0.2,0.1,0.30000000000000004,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.3817564937958322,0.4030174627565791,0.2715498271129219,0.3942667700258067,0.23708958476908637,0.3850791470281444,0.23306530385276386,0.3232806940778003,0.2201726948397258,0.3384659903006717,3.63831406526467,4.598444569599988,2.662068084693079,3.712309539875023,3.015286031135946,4.5345905350524305,4.560411592689668,2.1862320535179247,4.90929839155941,4.187072710213026,0.11731811955540383,1.0397423181411187,1.0397423181411187,1.0397423181411187,1,1,1,1
96,10,3,3,0.16670003014788742,0.6965762720306636,0.31717189101776805,0.2476671369686817,0.14875613934571258,0.07419548867515513,0.7782561633204872,0.6178079213385719,0.7195540042869348,0.05006859915239903,0.5,1.0,0.6,0.4,0.30000000000000004,0.2,0.9,0.7000000000000001,0.8,0.1,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.31887036871031543,0.36026066547784547,0.3994477379031227,0.37448182642625094,0.2992082758971308,0.3658436913876195,0.35094880303845977,0.3369084216147857,0.28269991194626237,0.24765676114131113,2.386797287679432,2.4391036000303545,4.055866468701211,2.0109802560691628,2.9390742829115393,3.3700237611019315,2.9373550040772862,3.0374592499947695,3.447341710264207,2.0740456587148186,0.23759186657031112,1.979295019636542,1.979295019636542,1.979295019636542,1,1,1,1
97,10,3,3,0.49711759730234095,0.3124895070947435,0.10310565410263367,0.5173433728474036,0.6325421021229931,0.3885597585850603,0.3429374861517399,0.17795219562371545,0.12108256131668105,0.06084283406783142,1.0,0.7000000000000001,0.4,0.8,0.9,0.6,0.5,0.30000000000000004,0.2,0.1,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.4903784045691957,0.2965197354298267,0.26678914006547744,0.49693825747133535,0.3711012875888141,0.4772555771240301,0.3380931244224842,0.23731745727044806,0.39584365899064355,0.4190254272435011,2.8846148635380784,4.231689044657661,2.3276581141357506,2.2564369785049965,4.433221251003871,4.909656976939239,4.170165220672229,2.481890808391332,3.138191669209947,4.829126784764252,0.5014744473044708,1.7738936791494178,1.7738936791494178,1.7738936791494178,1,1,1,1
98,10,3,3,0.37333927627047137,0.36262890090143635,0.6094993761012076,0.31939299278912386,0.22046929776423285,0.1553320943950464,0.09035281555285929,0.6077318629876388,0.2686664528481363,0.07725740233217386,1.0,0.8,0.9,0.6,0.5,0.4,0.2,0.7000000000000001,0.30000000000000004,0.1,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.28306224469249297,0.22368160373985685,0.4133470996794444,0.438201575791073,0.2863218468777946,0.23253056602790365,0.32750272775224576,0.39108220762751333,0.3078095682759738,0.22868208302172585,3.595280070832533,4.225920181206559,2.413498433068724,3.7313171337717037,3.9973553719009733,3.433258505893644,2.9566123471791443,2.214342644411007,3.4516258623270644,2.9258527549541915,0.8772949464208664,1.6615577725763633,1.6615577725763633,1.6615577725763633,1,1,1,1
99,10,3,3,0.269245061748944,0.35068741571093776,0.23354437056633848,0.3374667473505471,0.21282490307437407,0.1764336511958928,0.09502406747592812,0.041468538300379165,0.4482749789357696,0.17032993716303313,1.0,0.9,0.7000000000000001,0.8,0.6,0.4,0.30000000000000004,0.1,0.5,0.2,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.4050941754761336,0.44965268398580416,0.4298382459000598,0.34291037684994724,0.3101979930429374,0.2950769520654708,0.446822714589039,0.4389564230848998,0.3054755078014369,0.4151362848378247,2.536668780088254,3.1763801065432204,4.357129777833139,4.844319805413953,2.912434643822269,3.1651522954804516,3.0100936817386237,2.7844233436924597,2.312487008269416,2.111715931248677,0.9154864488886111,1.0895836800281775,1.0895836800281775,1.0895836800281775,1,1,1,1
