Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,beta_0,beta_p,beta_theta1
86,20,1,3,0.25777195346172743,0.22692125395092289,0.21587107270600836,0.2638757067361241,0.36717484441267667,0.2623932397652373,0.693914983306686,0.6717470336587432,0.17071779650638444,0.8237706088442068,0.11404223344495676,0.054700769257677556,0.6235217808322006,0.7282026617415855,0.12741098071466153,0.3503951817483352,0.42085586279991294,0.1000871473474212,0.29001041528198573,0.08256600268557142,0.8105263157894737,0.7157894736842105,0.6210526315789474,0.5736842105263158,0.6684210526315789,0.5263157894736842,0.9526315789473684,0.9052631578947369,0.38421052631578945,1.0,0.2894736842105263,0.19473684210526315,0.7631578947368421,0.8578947368421053,0.24210526315789474,0.43157894736842106,0.4789473684210527,0.1473684210526316,0.33684210526315794,0.1,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5400292909525575,-4.315975209813227,0.9861699373892691
87,20,1,3,0.2543995341872872,0.1882478619416067,0.5073808229175482,0.36907552510334046,0.5747017132636736,0.43911150381951364,0.1873753557653054,0.5652600664474405,0.4650541717870078,0.30219463638464983,0.26227960242644177,0.06350748984295085,0.19853307883602636,0.32483326397178813,0.5294865257902011,0.10921810962013395,0.06465360844695726,0.03546853936393485,0.23141503753280307,0.32989099656779863,0.7631578947368421,0.6684210526315789,0.9526315789473684,0.8105263157894737,1.0,0.8578947368421053,0.5736842105263158,0.9052631578947369,0.7157894736842105,0.5263157894736842,0.4789473684210527,0.24210526315789474,0.33684210526315794,0.43157894736842106,0.6210526315789474,0.19473684210526315,0.1473684210526316,0.1,0.2894736842105263,0.38421052631578945,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.1894028572637869,-3.491730685089932,1.7423880322790866
88,20,1,3,0.24517763226359068,0.5477379499311819,0.41310789871444975,0.6088563744109753,0.3253790482638027,0.37529002476578927,0.244730619361323,0.11371293070400107,0.5354069121380471,0.1301859398321492,0.18110002179320273,0.6575858493913395,0.09614362788539102,0.28893831696349936,0.07028192612640645,0.8791119165645516,0.47340641043111126,0.40077149205892193,0.07951042064109831,0.0615337480279669,0.8578947368421053,0.9526315789473684,0.7631578947368421,0.9052631578947369,0.6210526315789474,0.6684210526315789,0.5263157894736842,0.38421052631578945,0.7157894736842105,0.2894736842105263,0.33684210526315794,0.8105263157894737,0.24210526315789474,0.43157894736842106,0.19473684210526315,1.0,0.5736842105263158,0.4789473684210527,0.1473684210526316,0.1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.1280821007340798,-3.175704295058241,1.7969324548711612
89,20,1,3,0.24138584353103465,0.2699162678387527,0.42900133732379353,0.17955487511183765,0.43729452590759016,0.42637994792462025,0.3384782299397941,0.29617146449178894,0.7332027276833825,0.17710362272717656,0.18612100816251242,0.054252237373370094,0.21198015832946793,0.12977872070304777,0.7968918476360022,0.2071258265087319,0.4044185887628121,0.082788018814844,0.468797344699741,0.08787704696472508,0.9526315789473684,0.7157894736842105,0.8578947368421053,0.5736842105263158,0.8105263157894737,0.7631578947368421,0.6684210526315789,0.6210526315789474,1.0,0.43157894736842106,0.38421052631578945,0.19473684210526315,0.33684210526315794,0.24210526315789474,0.9052631578947369,0.2894736842105263,0.4789473684210527,0.1473684210526316,0.5263157894736842,0.1,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.552762932513678,-3.852592336638359,1.0316713643872382
90,20,1,3,0.3801357628131502,0.25325410042897734,0.5252879977830807,0.2559606769727337,0.49657625651216375,0.223356231578008,0.6601078863616897,0.09616150919543409,0.2624845790392804,0.8062387764115468,0.5383703651396865,0.26895013467259,0.5066769656762341,0.5168093456409824,0.14420497276254501,0.2618732388198625,0.07582127884586606,0.14449308486696932,0.2529581564733725,0.07444496392148257,0.9052631578947369,0.7631578947368421,0.8578947368421053,0.5736842105263158,0.8105263157894737,0.5263157894736842,0.9526315789473684,0.38421052631578945,0.4789473684210527,1.0,0.7157894736842105,0.43157894736842106,0.6684210526315789,0.6210526315789474,0.24210526315789474,0.33684210526315794,0.1473684210526316,0.19473684210526315,0.2894736842105263,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.4557877935692597,-3.860137119418282,1.7108237397722088
91,20,1,3,0.36949803984895147,0.18763975946767159,0.43233413209168015,0.2049927499577281,0.5873306330797761,0.18715400828706363,0.4583132576437092,0.33929066924999624,0.09754773071905432,0.20417292641644558,0.5858636230984674,0.07332799328899944,0.36493734947492573,0.6053872912345294,0.8915997895243286,0.04848479256357499,0.11557728623881253,0.34393100799347937,0.2600341716242128,0.08090586164456522,0.8578947368421053,0.6684210526315789,0.9052631578947369,0.5736842105263158,0.9526315789473684,0.5263157894736842,0.7631578947368421,0.6210526315789474,0.33684210526315794,0.43157894736842106,0.8105263157894737,0.24210526315789474,0.4789473684210527,0.7157894736842105,1.0,0.1473684210526316,0.19473684210526315,0.38421052631578945,0.2894736842105263,0.1,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.5813394988371164,-4.033627460273743,1.1988333796068742
92,20,1,3,0.2500424553508913,0.26862081417392525,0.329417425368407,0.27596381792273816,0.3542353767506245,0.2899305487246808,0.5313406212409881,0.2246129754634314,0.17976033265933722,0.4862782569816241,0.7999701141732457,0.37734786796313763,0.19220194565994064,0.12451848559184192,0.2865901683562477,0.12455619754319816,0.5129267869767403,0.23116221094693204,0.11495725724426842,0.08700417677026033,1.0,0.8578947368421053,0.9052631578947369,0.7157894736842105,0.7631578947368421,0.6210526315789474,0.8105263157894737,0.4789473684210527,0.43157894736842106,0.6684210526315789,0.9526315789473684,0.5263157894736842,0.33684210526315794,0.24210526315789474,0.38421052631578945,0.19473684210526315,0.5736842105263158,0.2894736842105263,0.1473684210526316,0.1,0.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.42737544068995836,-3.6091640872665627,1.7289337148820363
93,20,1,3,0.2881067203830499,0.24962109564765766,0.4024317910372006,0.5860014266371196,0.4472874815612813,0.5775402685138535,0.26840416301057524,0.23451853699421402,0.4286374504674038,0.3909349773730752,0.742313923156796,0.1546517902246614,0.07101674808897243,0.3608854424175913,0.22797837214751981,0.06984384231308427,0.3343914520528216,0.1995043511320126,0.10794668782720629,0.08477866692507303,0.7631578947368421,0.7157894736842105,0.8578947368421053,1.0,0.8105263157894737,0.9052631578947369,0.5736842105263158,0.4789473684210527,0.6684210526315789,0.6210526315789474,0.9526315789473684,0.33684210526315794,0.24210526315789474,0.5263157894736842,0.38421052631578945,0.19473684210526315,0.43157894736842106,0.2894736842105263,0.1473684210526316,0.1,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5546444117835592,-4.538617985987579,1.5101782981053784
94,20,1,3,0.40442983511672537,0.20969521953257853,0.22404356362549271,0.4899693552753587,0.5060873259515931,0.1596432259876832,0.4476033927895169,0.09421841911522505,0.14438156641465394,0.6861870268340426,0.373491832882369,0.3185930251125451,0.7928030879189131,0.09121899731511837,0.04018470257655965,0.43438047892654985,0.11220577885373315,0.5506041611623956,0.05864992404946813,0.2587117619019086,1.0,0.7631578947368421,0.6684210526315789,0.8578947368421053,0.8105263157894737,0.43157894736842106,0.7157894736842105,0.33684210526315794,0.38421052631578945,0.9052631578947369,0.5736842105263158,0.4789473684210527,0.9526315789473684,0.24210526315789474,0.1473684210526316,0.5263157894736842,0.19473684210526315,0.6210526315789474,0.1,0.2894736842105263,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.13304027236167412,-3.0081659395432347,1.1219004310781198
95,20,1,3,0.41111836939993596,0.22925237500218187,0.4028269378015077,0.23891198018886817,0.1921757863323051,0.2810564348033549,0.6915017950377456,0.6014828641781188,0.14606671368604643,0.4152168791447007,0.6548785361909267,0.06059118778400796,0.36633293257786503,0.18152764081478998,0.15365595111539673,0.2633416789041805,0.3688983877599024,0.4707059779094844,0.1043211708800378,0.0754757884381621,0.9526315789473684,0.7631578947368421,0.9052631578947369,0.7157894736842105,0.6210526315789474,0.6684210526315789,1.0,0.8578947368421053,0.38421052631578945,0.5736842105263158,0.8105263157894737,0.19473684210526315,0.4789473684210527,0.2894736842105263,0.24210526315789474,0.33684210526315794,0.43157894736842106,0.5263157894736842,0.1473684210526316,0.1,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5577536602449716,-3.841328687375999,1.3461759883836057
96,20,1,3,0.31323420813176106,0.2061220275693244,0.5488247332905175,0.2564667634275093,0.13344856967336471,0.18144874659335375,0.2604172590350437,0.4261497522415567,0.12160906759298967,0.41266009170824636,0.1790234434002297,0.1049099361179972,0.7694339431827327,0.7235524427405734,0.1203779584606541,0.7004923692867154,0.08676549792959456,0.07358601921504603,0.27457181459008095,0.0504016235995431,1.0,0.7631578947368421,0.9526315789473684,0.6210526315789474,0.4789473684210527,0.5263157894736842,0.5736842105263158,0.7157894736842105,0.38421052631578945,0.6684210526315789,0.43157894736842106,0.2894736842105263,0.9052631578947369,0.8578947368421053,0.24210526315789474,0.8105263157894737,0.19473684210526315,0.1473684210526316,0.33684210526315794,0.1,0.5,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.40856632328823644,-3.91702074255805,1.4504893590920884
97,20,1,3,0.1837286290680521,0.2868434834836949,0.25304412143957744,0.43257112120263147,0.18770470690306146,0.1934109690391183,0.641453642422015,0.6067034989815836,0.2118495046459904,0.5987980794971578,0.23794282996016466,0.2012048335984584,0.46286446014069105,0.1334647543458782,0.08695983319331033,0.1418321570349463,0.04398379790922208,0.10252402932956504,0.33994377319880287,0.15551921387851408,0.7157894736842105,0.8105263157894737,0.7631578947368421,0.9052631578947369,0.6210526315789474,0.5736842105263158,1.0,0.9526315789473684,0.5263157894736842,0.8578947368421053,0.4789473684210527,0.43157894736842106,0.6684210526315789,0.33684210526315794,0.2894736842105263,0.24210526315789474,0.1,0.1473684210526316,0.38421052631578945,0.19473684210526315,1.0,1.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.48143896594295216,-4.137152201155685,1.3584745951948114
98,20,1,3,0.4178283721768692,0.1876929615509607,0.21950976431671942,0.634163882047275,0.23699816742456867,0.5344144458114898,0.5947809257673754,0.33994504148252347,0.060936982707449266,0.2159359208755278,0.1774823365816826,0.704379393111991,0.05938171667774478,0.2998565439914136,0.4558187118129378,0.7944464618682309,0.03913161698183054,0.19481831086380827,0.5540509649176224,0.07428822320138165,0.9526315789473684,0.7157894736842105,0.6684210526315789,1.0,0.4789473684210527,0.7631578947368421,0.8105263157894737,0.5263157894736842,0.24210526315789474,0.38421052631578945,0.33684210526315794,0.8578947368421053,0.19473684210526315,0.43157894736842106,0.5736842105263158,0.9052631578947369,0.1473684210526316,0.2894736842105263,0.6210526315789474,0.1,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.32648068554633003,-4.012963719233806,1.036738290385851
99,20,1,3,0.2658004335715932,0.22074398166013898,0.17043114934705594,0.4900885588939041,0.307341787281719,0.7044961416716402,0.3820939315580623,0.5442061459436666,0.11807534094778924,0.3138871550833024,0.5916100461225573,0.32864192455879176,0.24115667137894198,0.4412314132504749,0.11344300286392053,0.18667723665111471,0.1004004809607803,0.36583295916656344,0.08162326059408902,0.06659401672238402,0.9526315789473684,0.8578947368421053,0.6210526315789474,0.9052631578947369,0.7157894736842105,1.0,0.6684210526315789,0.8105263157894737,0.33684210526315794,0.5263157894736842,0.7631578947368421,0.4789473684210527,0.38421052631578945,0.5736842105263158,0.24210526315789474,0.2894736842105263,0.19473684210526315,0.43157894736842106,0.1473684210526316,0.1,0.0,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.3453461248975898,-3.945292321183629,1.6572145228506714
