Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,a.P1,a.P2,a.P3,a.P4,a.P5,a.P6,a.P7,a.P8,a.P9,a.P10,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,eta0,eta1,eta2,eta3,eta4,eta5
65,10,5,3,0.4151450751131377,0.3187210669445552,0.3769620762318453,0.6175777261324511,0.3802096623736145,0.49027439659132477,0.21424401641995958,0.11487640019798771,0.3422646119190993,0.044465557339777056,1.0,0.8,0.7000000000000001,0.9,0.5,0.6,0.30000000000000004,0.2,0.4,0.1,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.3333492719012038,0.44687427959786197,0.20952971169607437,0.22044915405592694,0.3934938411638213,0.35847736420576404,0.40831789638980986,0.40117957348936273,0.211897616634325,0.2262194230106981,2.530644664022038,2.205270525803597,4.674554532394982,4.6699024152522455,3.0695914358605547,2.5248454589409124,3.7490111405265614,3.825016845739096,3.410725099901894,3.6920548056223694,0.30079285215123,1.260540923899022,1.260540923899022,1.260540923899022,1.260540923899022,1.260540923899022,1,1,1,1,1,1
66,10,5,3,0.2111093087526903,0.6249298236909113,0.4399896963330885,0.24822600074560752,0.6492930745686583,0.11031135859170282,0.6738417328807331,0.27597240118755595,0.12367812906910768,0.0755284510280241,0.6,1.0,0.7000000000000001,0.5,0.9,0.30000000000000004,0.8,0.4,0.2,0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.4855730694997612,0.33173293485750344,0.3863500407578749,0.393426459061778,0.23983693392102445,0.27934720882995173,0.3939656248462995,0.3789015949928495,0.3503305066048734,0.4281998296927151,4.0101866697516515,4.43076891047185,4.469017129335565,3.8738793443481847,2.6459459644146817,3.747329954473671,2.638719108896697,4.073428863815595,3.0491133276888003,2.8567324335411657,0.4915977681532966,1.7396121880544104,1.7396121880544104,1.7396121880544104,1.7396121880544104,1.7396121880544104,1,1,1,1,1,1
67,10,5,3,0.3502603471344796,0.5226586134283773,0.2559539415714593,0.16768094515861176,0.7706603385545786,0.5260245124174712,0.20094685000819143,0.3289497332595459,0.04505588434336596,0.1622801396930716,0.8,0.9,0.6,0.5,1.0,0.7000000000000001,0.30000000000000004,0.4,0.1,0.2,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.44641884945315013,0.23630002250402968,0.3082113114080601,0.25261688779394254,0.4536629030811176,0.23838175233249545,0.2929846042007602,0.20277341530570342,0.26550298581237897,0.4368844944792236,3.199325853872158,3.7253278657449203,2.891243957738227,3.2661391738729226,4.102715112789644,2.857710867293309,4.126074135975612,3.9737533502799196,2.86188085718004,3.2922029926801004,0.3714967110284346,1.0493003242097267,1.0493003242097267,1.0493003242097267,1.0493003242097267,1.0493003242097267,1,1,1,1,1,1
68,10,5,3,0.5197668480335504,0.3153018217574227,0.568229815177655,0.3351326108266166,0.13944343458692482,0.4573829503274425,0.6708262247431181,0.13212005839267438,0.04303857821188845,0.35638952535876567,1.0,0.7000000000000001,0.9,0.5,0.30000000000000004,0.6,0.8,0.2,0.1,0.4,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.303179472595623,0.2652170389812286,0.27338307124573746,0.4874356888963595,0.4677427598592832,0.47819567763178794,0.2840078752193035,0.2780818623704007,0.24086449237500834,0.24691369852926304,2.44041883885345,3.2943264300690203,2.6949788450141052,3.6618201224896385,2.2228000047623353,2.916713405896821,4.825763644834723,4.864932069966443,2.9899718849570953,2.320541161589695,0.621301278423482,1.943734029608947,1.943734029608947,1.943734029608947,1.943734029608947,1.943734029608947,1,1,1,1,1,1
69,10,5,3,0.3571676296703701,0.21805084966389449,0.7064569553596306,0.4435283150581367,0.8494969362349081,0.2670970232915356,0.7119872005089466,0.21633675659651347,0.027611289443138398,0.14784135238752535,0.7000000000000001,0.5,0.9,0.6,1.0,0.4,0.8,0.30000000000000004,0.1,0.2,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.4991537253340591,0.29434942830996236,0.3782788840525749,0.43059227647646,0.25124164919798053,0.27557544110524185,0.37646322446016955,0.33737558022588054,0.43846737163115684,0.2994124838397211,3.9147141575168183,4.6107247621949305,4.209910390136346,2.707588985612095,4.510829308831028,4.883940531113923,2.0476991306829757,4.9818445947052705,3.804832895420313,3.628367471582679,0.16656589159254073,1.8132320744937442,1.8132320744937442,1.8132320744937442,1.8132320744937442,1.8132320744937442,1,1,1,1,1,1
70,10,5,3,0.493945212705457,0.40036449833814336,0.21265705622576786,0.4491452919607738,0.12415230359018234,0.275980528881766,0.8849886905160317,0.11789384698107064,0.5371825518429494,0.049619293752827566,0.9,0.8,0.5,0.7000000000000001,0.30000000000000004,0.4,1.0,0.2,0.6,0.1,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.3962161021397326,0.3130856028920312,0.2797773347108368,0.33828924727265497,0.2543728296266614,0.4023727332360999,0.4581660992859207,0.2650981018245425,0.46825712007410314,0.46125685511504705,4.142209384513896,2.041885081531233,2.3310377348723192,2.781626000313249,3.185455753970149,2.4872526482572397,2.9779961022041292,3.6226522067454887,3.6035948494586676,2.9821010049054903,0.9179317242749093,1.943967056198335,1.943967056198335,1.943967056198335,1.943967056198335,1.943967056198335,1,1,1,1,1,1
71,10,5,3,0.2257142064810156,0.2309561642497009,0.7690655892496847,0.5882773865475047,0.4010328190596421,0.2253619339544427,0.14822126101952468,0.4198802533710638,0.12897782322380869,0.06001225805751027,0.9,0.7000000000000001,1.0,0.8,0.6,0.4,0.30000000000000004,0.5,0.2,0.1,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.48987727296338385,0.30799730592691066,0.4933264671280982,0.3282014448794836,0.2085331047973944,0.27936392841731894,0.3625297968494994,0.23775855239273888,0.24783097864701373,0.44422416645832874,3.916960870075251,4.454389201473554,3.12478608491368,4.474286828024385,3.560494636620353,3.247412640944364,3.1270497847043734,2.1199414871777216,3.6410333432823716,3.9108508740542764,0.9898205030034922,1.2806150100349496,1.2806150100349496,1.2806150100349496,1.2806150100349496,1.2806150100349496,1,1,1,1,1,1
72,10,5,3,0.34865660926932507,0.4610671529834711,0.16141610293986275,0.37460897568200446,0.5752683790685307,0.1029674868819413,0.05440007776880845,0.46157293664064303,0.2920245083290706,0.08505857127488708,1.0,0.8,0.5,0.7000000000000001,0.9,0.30000000000000004,0.2,0.6,0.4,0.1,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.4453437707813195,0.3877409851588117,0.48365684416516475,0.35492372514939435,0.2153384383020102,0.41989661018027524,0.4584791153998739,0.4511847008744544,0.4516131861120702,0.48623268684565296,4.953158629112895,3.5724437448196467,4.937991898324914,2.797788200845155,3.76219219483196,3.8526198284249302,2.0558216306256663,2.589446170417172,3.015653976546484,3.16884104027507,0.7316404224963153,1.049251757169784,1.049251757169784,1.049251757169784,1.049251757169784,1.049251757169784,1,1,1,1,1,1
73,10,5,3,0.30555929353234623,0.49037366747974587,0.4123012089556799,0.3431464682099932,0.2676214869552723,0.47159540965931623,0.09136639374257238,0.26209995130596,0.14981658124225766,0.07834167014001217,0.9,1.0,0.8,0.6,0.5,0.7000000000000001,0.30000000000000004,0.4,0.2,0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.31910884397987094,0.4894126139763812,0.42713343461411124,0.2733507150786277,0.40727614349025465,0.4111681111352945,0.35758343686962646,0.39723579948904886,0.4675602782924587,0.4102032395812391,3.32767208825279,4.309973919557873,3.1581691042093882,2.9864047274889414,3.319143620317585,3.5211821040757156,4.4689981147738,3.5276702998926237,2.9369729816796855,2.2316174415457497,0.38019730968814036,1.2090802741689701,1.2090802741689701,1.2090802741689701,1.2090802741689701,1.2090802741689701,1,1,1,1,1,1
74,10,5,3,0.4115125496870826,0.5866359337873733,0.42969913652946157,0.16911358759316233,0.34589245218125453,0.14806558821244722,0.6564296211450961,0.46800969784329516,0.1711685719232254,0.07926459348711666,1.0,0.9,0.7000000000000001,0.4,0.5,0.30000000000000004,0.8,0.6,0.2,0.1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.35377452665826803,0.4667262467071841,0.29844781119549313,0.3351572652329122,0.3486656589556142,0.4673653324850002,0.2959277328811929,0.26678214376327736,0.2895288991700612,0.2555781384549874,2.7587002301930075,3.872056810880129,4.491661662294225,3.3063627549350603,2.8137944950247595,2.2386669413093085,2.6548031695767387,3.8858443421090776,3.4558047838174026,3.754153771198755,0.8656801265368022,1.9438068502239585,1.9438068502239585,1.9438068502239585,1.9438068502239585,1.9438068502239585,1,1,1,1,1,1
75,10,5,3,0.47315128324029593,0.12872167692767,0.4423232261063856,0.3538666636386022,0.3641907889172869,0.8418536371339488,0.29894954128730705,0.2567707310750624,0.17829892681308476,0.08466846822696594,0.9,0.5,0.8,0.7000000000000001,0.6,1.0,0.4,0.30000000000000004,0.2,0.1,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.49537738247064184,0.4005452590556431,0.4893079256858548,0.3062824164999637,0.24400784940901826,0.44463032195052676,0.4061116979730168,0.2596236011186781,0.3415674313797909,0.4982550970467598,3.927703411236488,2.1650950031683145,3.534396166303546,2.0219010289543604,3.5589769527436808,4.185838958258279,3.891287173980064,4.9641311697266035,2.9425095674657022,4.148072358461379,0.3443769546145151,1.7954707472638933,1.7954707472638933,1.7954707472638933,1.7954707472638933,1.7954707472638933,1,1,1,1,1,1
76,10,5,3,0.2908381340804236,0.18920594777767813,0.6647832938328031,0.40262073398377357,0.5126931035485961,0.15948750599436512,0.2841045751402789,0.8892069066850358,0.02946519154689531,0.14093885981316098,0.8,0.5,0.9,0.6,0.7000000000000001,0.30000000000000004,0.4,1.0,0.1,0.2,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.4333069861575864,0.20664554817744255,0.27723421830562966,0.4065165090688828,0.32700646696594077,0.22609522773799756,0.2662814889265865,0.2856182021285213,0.447979464134297,0.45650501510572644,4.623438000244427,3.568872386911168,4.838368407024299,3.060475502836737,3.34344986885859,4.563974181207967,2.8914305561670024,3.2630076726561668,2.2804172770545406,3.793692014376349,0.7257479828264211,1.057458796905503,1.057458796905503,1.057458796905503,1.057458796905503,1.057458796905503,1,1,1,1,1,1
77,10,5,3,0.30994443015849804,0.1326888424875589,0.4966298634611743,0.31496527092715443,0.48285780873211664,0.0849075017847851,0.1904700726931099,0.8834020523287279,0.11802443936874472,0.08987401638108651,0.9,0.5,0.8,0.6,0.7000000000000001,0.30000000000000004,0.4,1.0,0.2,0.1,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.23369228799388478,0.49023067458900305,0.3973762289857753,0.3479208886819931,0.3589693298611426,0.33473336503439044,0.33317543756942786,0.27904775625885714,0.3430043474791654,0.28899387786585556,3.974272660829394,2.8987339867240403,3.3380369891433257,2.6413369797570905,2.078540224948475,2.66756725669194,3.8887098996394474,4.362374027241131,3.4240020290508935,2.6501163104091074,0.7677282519079225,1.3231976626664517,1.3231976626664517,1.3231976626664517,1.3231976626664517,1.3231976626664517,1,1,1,1,1,1
78,10,5,3,0.3091250490039624,0.4562528832810634,0.2998767457718088,0.2594282263447141,0.1083091271953851,0.5243636623684618,0.1252792085937012,0.34192846558673234,0.14433678116582618,0.044454056261883555,0.9,1.0,0.8,0.6,0.4,0.7000000000000001,0.30000000000000004,0.5,0.2,0.1,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.24211990118240267,0.2450679188402088,0.4279653398526108,0.3216349239421332,0.34669100106518824,0.23371561960754555,0.47016924312905894,0.25737578552354706,0.25163629737479354,0.30885967330619646,2.977517183093049,3.6441111846375493,2.6281146582163197,3.028827515913998,2.6002223472412758,3.4468697455718655,2.1543859453389276,3.522386090894172,4.578424067744683,2.323725144176524,0.2714841247670847,1.2945146559952856,1.2945146559952856,1.2945146559952856,1.2945146559952856,1.2945146559952856,1,1,1,1,1,1
79,10,5,3,0.3656678921577079,0.3579632668629168,0.3533241499560589,0.20499812627815056,0.7368892886535292,0.3409725026612635,0.18224205410888816,0.08105483106026451,0.059542031370955054,0.2595710891197813,0.9,0.8,0.7000000000000001,0.5,1.0,0.6,0.4,0.2,0.1,0.30000000000000004,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.4552336140752424,0.38165664788562464,0.3106177185899589,0.3169952436942341,0.4395566698463953,0.2961690984835088,0.3483270266596902,0.2546624219528083,0.2008978867391729,0.24959124795608575,2.8514700665871833,4.695200442361786,2.916050468987245,3.54200113831652,4.934696439844716,4.291383115463127,3.873837471976847,2.148650469399426,2.5279981928466984,4.947473784854267,0.9989209802158828,1.2390097136721168,1.2390097136721168,1.2390097136721168,1.2390097136721168,1.2390097136721168,1,1,1,1,1,1
80,10,5,3,0.15978069810232465,0.4888257123908445,0.4769534657979646,0.3373209854699426,0.14764368625072,0.8571907919177133,0.2894501625387202,0.5983095676097193,0.03770637235657151,0.16921682583076914,0.6,0.9,0.8,0.5,0.30000000000000004,1.0,0.4,0.7000000000000001,0.1,0.2,0.5,0.5,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.46298417240879175,0.46699285576709654,0.3204528008343976,0.3299255208481866,0.20006481403278215,0.3003873305443252,0.3754968321580454,0.2476364859550357,0.235798330255456,0.2926120551194509,4.240329123181057,2.267865201186113,2.3560299429467464,4.932503326467862,3.483112369077365,4.733821987412866,2.164833931039839,4.885795324391342,3.564558788666836,4.229130608492031,0.14983470807905513,1.719142279773846,1.719142279773846,1.719142279773846,1.719142279773846,1.719142279773846,1,1,1,1,1,1
81,10,5,3,0.38355879517180846,0.25693965744846303,0.20497682835968628,0.6413806601716542,0.2451286645170393,0.538165166766887,0.20299233598120792,0.30601483258160594,0.026155805519365263,0.12720576063052533,1.0,0.8,0.6,0.9,0.5,0.7000000000000001,0.30000000000000004,0.4,0.1,0.2,0.5,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.3346259945514848,0.32404895023481095,0.39067420039215217,0.4140931787380048,0.32035961610828745,0.46524401560193934,0.24562081586903467,0.2125166921732784,0.36977825132299813,0.21752997526766396,3.3665308177081155,3.1933614195712567,4.947106751219178,2.812478212835595,3.901367098214541,2.026660911354014,3.8911664747987604,2.2770115961986943,2.8909220932131077,3.8835965704487934,0.9285248125211474,1.1118390959505553,1.1118390959505553,1.1118390959505553,1.1118390959505553,1.1118390959505553,1,1,1,1,1,1
82,10,5,3,0.35101484489682844,0.23155817029190012,0.5730786699082001,0.38504400695578117,0.4871038799140408,0.29185490951813486,0.24079891856113017,0.08552068154642238,0.054188560213332286,0.2593540090803946,1.0,0.6,0.9,0.7000000000000001,0.8,0.5,0.4,0.2,0.1,0.30000000000000004,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.3405015891712899,0.21417992891129725,0.24056996387671986,0.4978579925615099,0.34186593664103504,0.2640030873183996,0.4137335074686464,0.3452396705955846,0.25354172069709446,0.22149278146356793,3.113297790917895,4.1228350245898575,2.044803387942973,2.2418217876988917,3.9553513962789815,4.675302213654668,4.665743916861029,3.725118853844622,4.250929334083581,2.4312208807000517,0.4731037526140319,1.2491540234495142,1.2491540234495142,1.2491540234495142,1.2491540234495142,1.2491540234495142,1,1,1,1,1,1
83,10,5,3,0.4786993002394785,0.41712412337851645,0.424945250082263,0.17360805958972092,0.47958977469343117,0.22461856187983675,0.06959666874921305,0.4884333683329535,0.22206671875459272,0.038498083773840265,1.0,0.9,0.8,0.5,0.7000000000000001,0.4,0.2,0.6,0.30000000000000004,0.1,1.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.3159142429509266,0.28920273542412833,0.23708515470618147,0.29004295534441454,0.4673706350531558,0.24753972197348767,0.4918596629819036,0.2613353967754301,0.3763889225707657,0.24123237312325874,3.440287556985458,4.253371259602372,3.2638330626249767,2.052989424756431,4.640598273864745,4.831161764902918,3.274002723722999,3.0908598914163896,4.331171060572702,2.331524074120812,0.7164402409595972,1.815376413546609,1.815376413546609,1.815376413546609,1.815376413546609,1.815376413546609,1,1,1,1,1,1
84,10,5,3,0.34565143309830515,0.31218321308739383,0.29245290614204517,0.2392058039282422,0.6492105610489133,0.16521292660742978,0.11827633498643009,0.38547369389343694,0.0978669393230448,0.07734087055791586,1.0,0.8,0.7000000000000001,0.6,0.9,0.4,0.30000000000000004,0.5,0.2,0.1,1.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.38913878333498003,0.4265479029401069,0.4438049796849045,0.45714548123800997,0.44331532536850743,0.367283646917153,0.2256493373130038,0.3417904547947386,0.2249147305796024,0.30510406463312845,4.252598189865226,3.6211340212348913,3.833645885961621,4.505106424764867,3.145705789431674,3.190089545020176,2.6058497359041892,4.544646455270953,2.175802478800047,2.3207906744246367,0.13436589823286002,1.979879531733999,1.979879531733999,1.979879531733999,1.979879531733999,1.979879531733999,1,1,1,1,1,1
85,10,5,3,0.4839890090141884,0.2855702000409379,0.4906067153801855,0.4529575726710592,0.40973696103519625,0.06775456493230025,0.37934465402973017,0.2243585038379799,0.3252181833397172,0.0844728551794487,1.0,0.7000000000000001,0.9,0.8,0.6,0.2,0.5,0.30000000000000004,0.4,0.1,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.3538566833544286,0.43886315077297244,0.42071205689404273,0.38833353057456155,0.4139820097892879,0.42181403543705287,0.49754726079766426,0.26666787308147993,0.37138296797000026,0.2810192203439055,4.705120070579509,4.317887730980392,4.593098526609298,3.853655963823084,2.8092881066250857,4.835629805484518,2.0201947156138296,4.315240768814793,4.8122142043955325,4.4483236122093865,0.49781056075040564,1.1789218612535093,1.1789218612535093,1.1789218612535093,1.1789218612535093,1.1789218612535093,1,1,1,1,1,1
86,10,5,3,0.531838575784142,0.6434938258575942,0.41179159221946543,0.11280849424872341,0.17948971398447758,0.49444914140061846,0.7195401083040784,0.4492552663877693,0.051157911952362904,0.16601695130119656,0.9,1.0,0.7000000000000001,0.4,0.30000000000000004,0.6,0.8,0.5,0.1,0.2,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.336173439491102,0.4809137703030058,0.3394396182438969,0.37802265494807874,0.3208862244846114,0.34887700991348636,0.35956504005502055,0.3312497485164886,0.36855683549716756,0.31003965847354564,2.322065493003253,4.120793559978043,4.482313141869048,4.857522515488416,3.6264674236112553,4.967645385533684,4.256158377970435,2.4667229236193986,2.770679654989534,4.2368015132695,0.11784697969954849,1.2097455498443188,1.2097455498443188,1.2097455498443188,1.2097455498443188,1.2097455498443188,1,1,1,1,1,1
